date,direction,signal_time,entry_time,entry,stop,target,risk_points,poc,vah,val,relative_volume,exit_time,exit_reason,net_r
2021-10-28T00:00:00-04:00,1,2021-10-28T10:00:00-04:00,2021-10-28T10:30:00-04:00,15712.25,15510.6,16014.724999999999,201.64999999999964,15632.370078125,15669.1621875,15609.0934375,1.1052364006100661,2021-10-28T15:58:00-04:00,session_close,0.2885693032482054
2021-10-29T00:00:00-04:00,1,2021-10-29T09:30:00-04:00,2021-10-29T10:00:00-04:00,15697.62,15498.580000000002,15996.18,199.03999999999905,15659.185859375,15675.90578125,15641.01203125,0.9054878048780488,2021-10-29T15:58:00-04:00,session_close,0.795217041800641
2021-11-04T00:00:00-04:00,1,2021-11-04T09:30:00-04:00,2021-11-04T10:00:00-04:00,16260.5,16092.08,16513.13,168.42000000000007,16175.079609375,16203.13234375,16168.19875,0.8888888888888888,2021-11-04T15:58:00-04:00,session_close,0.4095119344495862
2021-11-11T00:00:00-05:00,1,2021-11-11T09:45:00-05:00,2021-11-11T10:45:00-05:00,16093.42,15902.665,16379.552499999998,190.7549999999992,16023.74359375,16084.8315625,15984.09,0.9102316602316602,2021-11-11T15:58:00-05:00,session_close,-0.338130062121571
2021-11-12T00:00:00-05:00,-1,2021-11-12T09:30:00-05:00,2021-11-12T10:00:00-05:00,16028.49,16196.91,15775.86,168.42000000000007,16058.700703125,16076.88140625,16053.5728125,0.9802065404475043,2021-11-12T11:54:00-05:00,stop,-1.011875074219214
2021-11-16T00:00:00-05:00,1,2021-11-16T09:30:00-05:00,2021-11-16T10:45:00-05:00,16224.87,16054.005000000001,16481.1675,170.86499999999978,16198.4353125,16206.710625,16171.063125,1.042068361086766,2021-11-16T15:58:00-05:00,session_close,0.45094080121733165
2021-11-19T00:00:00-05:00,1,2021-11-19T09:45:00-05:00,2021-11-19T10:45:00-05:00,16596.45,16410.75,16875.0,185.70000000000073,16566.905703125,16578.1146875,16539.256875,0.9455782312925171,2021-11-19T15:58:00-05:00,session_close,-0.10032310177706487
2021-11-24T00:00:00-05:00,-1,2021-11-24T09:30:00-05:00,2021-11-24T10:45:00-05:00,16240.76,16413.760000000002,15981.259999999998,173.00000000000182,16301.329453125,16328.31390625,16248.78078125,1.3079880392994447,2021-11-24T15:58:00-05:00,session_close,-0.7891907514450822
2021-11-30T00:00:00-05:00,1,2021-11-30T09:30:00-05:00,2021-11-30T10:00:00-05:00,16417.23,16231.529999999999,16695.78,185.70000000000073,16321.162578125,16357.3965625,16275.47625,1.294318667236224,2021-11-30T10:53:00-05:00,stop,-1.0107700592353257
2021-12-01T00:00:00-05:00,-1,2021-12-01T09:30:00-05:00,2021-12-01T10:30:00-05:00,16324.69,16528.145,16019.5075,203.45499999999993,16377.471171875,16406.685937500002,16324.197187500002,1.1413925672789407,2021-12-01T15:19:00-05:00,target,1.4901698164213262
2021-12-08T00:00:00-05:00,-1,2021-12-08T09:30:00-05:00,2021-12-08T10:00:00-05:00,16293.66,16540.85,15922.875000000002,247.1899999999987,16386.248515625,16412.74046875,16363.410625,1.299874529485571,2021-12-08T15:58:00-05:00,session_close,-0.41963671669565966
2021-12-09T00:00:00-05:00,-1,2021-12-09T10:00:00-05:00,2021-12-09T10:30:00-05:00,16281.65,16528.84,15910.864999999998,247.1900000000005,16386.348671875003,16412.378437500003,16344.1625,1.0242990654205608,2021-12-09T15:58:00-05:00,session_close,0.4310853998948148
2021-12-15T00:00:00-05:00,-1,2021-12-15T09:30:00-05:00,2021-12-15T10:00:00-05:00,15850.72,16115.779999999999,15453.130000000001,265.0599999999995,15929.10765625,15968.7146875,15918.975625,1.0366939793373708,2021-12-15T15:09:00-05:00,stop,-1.007545461404965
2021-12-16T00:00:00-05:00,-1,2021-12-16T09:30:00-05:00,2021-12-16T10:00:00-05:00,16182.59,16464.775,15759.312499999998,282.1850000000013,16322.4696875,16410.09875,16312.733125,1.1014799154334038,2021-12-16T15:58:00-05:00,session_close,1.0483902404450938
2021-12-17T00:00:00-05:00,-1,2021-12-17T09:30:00-05:00,2021-12-17T10:15:00-05:00,15700.21,16000.394999999999,15249.932499999999,300.1849999999995,15847.18765625,15907.7684375,15749.891249999999,1.3289290681502086,2021-12-17T15:58:00-05:00,session_close,-0.42653696886920095
2021-12-21T00:00:00-05:00,-1,2021-12-21T09:30:00-05:00,2021-12-21T10:00:00-05:00,15685.96,15997.024999999998,15219.362500000001,311.0649999999987,15777.167265625,15816.0840625,15752.40203125,1.069829602405613,2021-12-21T15:58:00-05:00,session_close,-0.9718226094224756
2021-12-22T00:00:00-05:00,1,2021-12-22T09:30:00-05:00,2021-12-22T10:30:00-05:00,16014.52,15687.02,16505.77,327.5,15966.54484375,15981.718125,15940.19125,0.9441891004596191,2021-12-22T15:58:00-05:00,session_close,0.48522137404580107
2021-12-23T00:00:00-05:00,1,2021-12-23T09:30:00-05:00,2021-12-23T10:00:00-05:00,16249.69,15922.19,16740.940000000002,327.5,16190.646875,16203.94375,16177.35,0.8699934340118188,2021-12-23T15:58:00-05:00,session_close,0.22912977099236354
2022-01-04T00:00:00-05:00,-1,2022-01-04T09:45:00-05:00,2022-01-04T10:15:00-05:00,16395.79,16653.895,16008.632500000002,258.10499999999956,16501.86109375,16536.166562500002,16490.4259375,0.8622291021671826,2022-01-04T15:58:00-05:00,session_close,0.3722516030297821
2022-01-05T00:00:00-05:00,-1,2022-01-05T09:30:00-05:00,2022-01-05T10:15:00-05:00,16190.9,16449.005,15803.742499999997,258.1050000000014,16221.633828125,16241.070625,16211.5803125,1.194607673695126,2022-01-05T15:56:00-05:00,target,1.4922512155905578
2022-01-06T00:00:00-05:00,1,2022-01-06T09:30:00-05:00,2022-01-06T10:45:00-05:00,15791.31,15533.204999999998,16178.467500000002,258.1050000000014,15725.184296875,15771.08609375,15670.39828125,1.2270998963014172,2022-01-06T15:58:00-05:00,session_close,-0.09620115844326842
2022-01-07T00:00:00-05:00,-1,2022-01-07T10:00:00-05:00,2022-01-07T10:30:00-05:00,15664.47,15922.575,15277.312499999996,258.1050000000014,15809.822421875,15829.31046875,15737.18515625,1.0423797881010595,2022-01-07T15:58:00-05:00,session_close,0.2165010363999105
2022-01-11T00:00:00-05:00,-1,2022-01-11T09:30:00-05:00,2022-01-11T10:45:00-05:00,15520.72,15820.169999999998,15071.545000000002,299.4499999999989,15632.692890625,15657.74796875,15569.31828125,1.2239211688752973,2022-01-11T11:43:00-05:00,stop,-1.006678911337452
2022-01-20T00:00:00-05:00,1,2022-01-20T09:30:00-05:00,2022-01-20T10:30:00-05:00,15285.93,14980.300000000001,15744.375,305.6299999999992,15144.503125,15211.9225,15093.5275,0.9560577526679221,2022-01-20T15:25:00-05:00,stop,-1.0065438602231456
2022-01-21T00:00:00-05:00,-1,2022-01-21T09:30:00-05:00,2022-01-21T10:00:00-05:00,14662.14,14967.769999999999,14203.695,305.6299999999992,14734.155390625001,14785.35140625,14696.17125,1.2175032175032174,2022-01-21T15:58:00-05:00,session_close,0.5350260118443839
2022-01-25T00:00:00-05:00,-1,2022-01-25T09:45:00-05:00,2022-01-25T11:00:00-05:00,14137.58,14463.675,13648.4375,326.09499999999935,14223.818828125,14332.9365625,14176.2546875,1.368605466012614,2022-01-25T15:58:00-05:00,session_close,-0.08525123046964636
2022-01-28T00:00:00-05:00,-1,2022-01-28T09:30:00-05:00,2022-01-28T10:45:00-05:00,13969.76,14369.260000000002,13370.509999999998,399.5000000000018,14134.275703125,14169.793125,14027.7234375,1.323411562678878,2022-01-28T15:49:00-05:00,stop,-1.0050062578222778
2022-01-31T00:00:00-05:00,1,2022-01-31T09:30:00-05:00,2022-01-31T10:00:00-05:00,14643.12,14210.91,15291.435000000001,432.21000000000095,14498.092031249998,14514.628125,14430.444375,0.9754306693024569,2022-01-31T15:58:00-05:00,session_close,0.6193748409338015
2022-02-01T00:00:00-05:00,-1,2022-02-01T09:30:00-05:00,2022-02-01T10:15:00-05:00,14820.32,15261.875,14157.9875,441.5550000000003,14876.41359375,14947.59375,14859.4659375,1.0511155040948885,2022-02-01T15:58:00-05:00,session_close,-0.4509064555944338
2022-02-03T00:00:00-05:00,-1,2022-02-03T09:45:00-05:00,2022-02-03T11:00:00-05:00,14758.58,15200.134999999998,14096.247500000001,441.5549999999985,14803.45171875,14826.080625,14774.7884375,1.169761273209549,2022-02-03T15:58:00-05:00,session_close,0.532980036462051
2022-02-04T00:00:00-05:00,-1,2022-02-04T10:15:00-05:00,2022-02-04T10:45:00-05:00,14541.6,14983.154999999999,13879.267500000002,441.5549999999985,14764.664296875,14833.14,14609.69296875,1.0869262865090403,2022-02-04T15:58:00-05:00,session_close,-0.37696323221342637
2022-02-07T00:00:00-05:00,1,2022-02-07T09:30:00-05:00,2022-02-07T10:00:00-05:00,14791.14,14349.585,15453.4725,441.5550000000003,14660.85921875,14715.850625000001,14635.196562500001,0.9569197630586969,2022-02-07T15:58:00-05:00,session_close,-0.5394118512982531
2022-02-08T00:00:00-05:00,-1,2022-02-08T09:45:00-05:00,2022-02-08T10:15:00-05:00,14510.46,14952.015,13848.127499999999,441.5550000000003,14593.277109375,14613.608593750001,14553.68421875,1.0205920205920207,2022-02-08T15:58:00-05:00,session_close,-0.5339991620522941
2022-02-09T00:00:00-05:00,1,2022-02-09T10:00:00-05:00,2022-02-09T10:30:00-05:00,14912.94,14480.73,15561.255000000001,432.21000000000095,14814.311484374999,14882.99625,14760.89,0.8146900269541779,2022-02-09T15:58:00-05:00,session_close,0.27218250387542897
2022-02-24T00:00:00-05:00,1,2022-02-24T09:30:00-05:00,2022-02-24T10:00:00-05:00,13343.93,12955.005000000001,13927.3175,388.9249999999993,13164.043437499999,13213.935,13060.422499999999,1.383771296563673,2022-02-24T15:35:00-05:00,target,1.4948576203638233
2022-02-25T00:00:00-05:00,1,2022-02-25T10:15:00-05:00,2022-02-25T10:45:00-05:00,14042.28,13653.355,14625.667500000003,388.9250000000011,13853.908515625,13937.485,13818.8603125,1.167883211678832,2022-02-25T15:58:00-05:00,session_close,0.341505431638489
2022-02-28T00:00:00-05:00,1,2022-02-28T09:45:00-05:00,2022-02-28T10:30:00-05:00,14098.67,13731.65,14649.2,367.02000000000044,13995.79421875,14061.653125,13861.6371875,1.0455432661027977,2022-02-28T15:58:00-05:00,session_close,0.36011661489837044
2022-03-03T00:00:00-05:00,-1,2022-03-03T10:15:00-05:00,2022-03-03T10:45:00-05:00,14090.57,14440.365,13565.877499999999,349.7950000000001,14207.794375,14231.05625,14180.953749999999,0.9120956399437412,2022-03-03T15:58:00-05:00,session_close,0.20214697179776472
2022-03-04T00:00:00-05:00,-1,2022-03-04T10:00:00-05:00,2022-03-04T10:45:00-05:00,13815.79,14176.705000000002,13274.4175,360.9150000000009,13926.32765625,13971.364375000001,13886.589375,1.011764705882353,2022-03-04T15:58:00-05:00,session_close,-0.06865882548522166
2022-03-08T00:00:00-05:00,-1,2022-03-08T09:45:00-05:00,2022-03-08T10:15:00-05:00,13175.94,13525.735,12651.247500000001,349.7950000000001,13351.28171875,13368.5640625,13269.8078125,1.2827949901120632,2022-03-08T12:18:00-05:00,stop,-1.00571763461456
2022-03-09T00:00:00-05:00,1,2022-03-09T10:15:00-05:00,2022-03-09T11:00:00-05:00,13666.99,13306.075,14208.3625,360.91499999999905,13548.753046875,13624.15890625,13309.42140625,0.9521800281293952,2022-03-09T15:58:00-05:00,session_close,0.14853912971198405
2022-03-10T00:00:00-05:00,-1,2022-03-10T09:30:00-05:00,2022-03-10T10:15:00-05:00,13552.29,13934.885000000002,12978.3975,382.59500000000116,13710.10265625,13759.8409375,13604.6575,1.1295427901524033,2022-03-10T15:58:00-05:00,session_close,-0.142239182425275
2022-03-14T00:00:00-04:00,-1,2022-03-14T09:45:00-04:00,2022-03-14T10:45:00-04:00,13306.88,13689.474999999999,12732.9875,382.59499999999935,13366.33515625,13395.391875,13316.7678125,1.1501472031403337,2022-03-14T15:58:00-04:00,session_close,0.6465583711235102
2022-03-18T00:00:00-04:00,1,2022-03-18T09:30:00-04:00,2022-03-18T10:00:00-04:00,14155.41,13760.325,14748.037499999999,395.0849999999991,14033.2315625,14050.071875,13995.89,0.8953191489361703,2022-03-18T15:58:00-04:00,session_close,0.6241947935254467
2022-03-23T00:00:00-04:00,-1,2022-03-23T09:30:00-04:00,2022-03-23T10:45:00-04:00,14564.37,14947.395,13989.8325,383.02499999999964,14660.01734375,14680.76,14597.789375,0.9206257242178447,2022-03-23T15:58:00-04:00,session_close,0.2859865544024567
2022-03-24T00:00:00-04:00,-1,2022-03-24T09:45:00-04:00,2022-03-24T10:30:00-04:00,14457.29,14828.050000000001,13901.150000000001,370.7600000000002,14522.883203125,14574.45,14501.31890625,0.9845851098720892,2022-03-24T15:58:00-04:00,session_close,-0.817914553889308
2022-03-25T00:00:00-04:00,-1,2022-03-25T09:45:00-04:00,2022-03-25T10:15:00-04:00,14717.31,15078.224999999999,14175.9375,360.91499999999905,14782.2084375,14799.238125,14735.660624999999,0.85704831237591,2022-03-25T15:58:00-04:00,session_close,-0.07439424795312036
2022-03-29T00:00:00-04:00,1,2022-03-29T09:30:00-04:00,2022-03-29T10:30:00-04:00,15100.77,14745.52,15633.645,355.25,14972.70546875,15044.9790625,14960.94,1.062919975565058,2022-03-29T15:58:00-04:00,session_close,0.3813370865587596
2022-04-01T00:00:00-04:00,-1,2022-04-01T09:30:00-04:00,2022-04-01T10:00:00-04:00,14842.1,15164.385000000002,14358.672499999997,322.2850000000017,14944.448515625001,14947.68953125,14910.09375,0.9469214437367304,2022-04-01T15:58:00-04:00,session_close,-0.09277502831344767
2022-04-05T00:00:00-04:00,-1,2022-04-05T09:30:00-04:00,2022-04-05T10:00:00-04:00,15071.72,15378.19,14612.014999999998,306.47000000000116,15155.172734375,15166.50359375,15121.18015625,0.943313498277482,2022-04-05T15:58:00-04:00,session_close,0.8376023754364145
2022-04-11T00:00:00-04:00,-1,2022-04-11T09:45:00-04:00,2022-04-11T10:15:00-04:00,14142.53,14434.510000000002,13704.559999999998,291.9800000000014,14215.968359375,14259.1921875,14161.46875,1.2634664712348846,2022-04-11T15:58:00-04:00,session_close,0.488458113569423
2022-04-13T00:00:00-04:00,1,2022-04-13T10:15:00-04:00,2022-04-13T10:45:00-04:00,14081.71,13789.73,14519.679999999998,291.97999999999956,14029.5040625,14071.111874999999,13993.265,1.0264335095567303,2022-04-13T15:58:00-04:00,session_close,0.4776354544831877
2022-04-18T00:00:00-04:00,1,2022-04-18T09:30:00-04:00,2022-04-18T10:15:00-04:00,13949.92,13647.41,14403.685000000001,302.5100000000002,13767.2465625,13820.335,13735.826875,1.077117572692794,2022-04-18T15:58:00-04:00,session_close,-0.17867177944530505
2022-04-19T00:00:00-04:00,1,2022-04-19T09:45:00-04:00,2022-04-19T10:15:00-04:00,14077.07,13787.689999999999,14511.140000000001,289.380000000001,13996.57375,14012.95,13902.7825,1.1001440922190202,2022-04-19T15:58:00-04:00,session_close,0.4640610961365692
2022-04-21T00:00:00-04:00,1,2022-04-21T09:30:00-04:00,2022-04-21T10:30:00-04:00,14175.43,13874.285,14627.147500000001,301.14500000000044,14093.9628125,14162.455625,14068.9575,1.0283425754775108,2022-04-21T13:17:00-04:00,stop,-1.0066413189659467
2022-04-22T00:00:00-04:00,-1,2022-04-22T09:30:00-04:00,2022-04-22T10:30:00-04:00,13595.21,13906.945,13127.607499999998,311.7350000000006,13712.05125,13741.75,13677.1875,1.276634940128953,2022-04-22T15:58:00-04:00,session_close,0.7475580220379444
2022-04-25T00:00:00-04:00,1,2022-04-25T10:00:00-04:00,2022-04-25T10:30:00-04:00,13399.1,13087.365,13866.702500000001,311.7350000000006,13264.91828125,13301.8534375,13230.7190625,1.282387190684134,2022-04-25T15:58:00-04:00,session_close,0.44098352767574733
2022-04-28T00:00:00-04:00,-1,2022-04-28T09:30:00-04:00,2022-04-28T10:15:00-04:00,13109.99,13439.04,12616.414999999997,329.0500000000011,13173.574375,13278.5875,13141.90375,1.2816278383957536,2022-04-28T13:39:00-04:00,stop,-1.0060781036316668
2022-05-03T00:00:00-04:00,-1,2022-05-03T09:30:00-04:00,2022-05-03T10:45:00-04:00,13003.03,13368.12,12455.395,365.09000000000015,13087.621015625,13140.975468749999,13062.89578125,1.2452284557547715,2022-05-03T15:58:00-04:00,session_close,-0.2468432441315811
2022-05-04T00:00:00-04:00,-1,2022-05-04T09:30:00-04:00,2022-05-04T10:00:00-04:00,13022.85,13387.94,12475.215,365.09000000000015,13119.81140625,13137.1665625,13112.5334375,1.008422234699607,2022-05-04T15:08:00-04:00,stop,-1.0054781012900929
2022-05-06T00:00:00-04:00,-1,2022-05-06T09:30:00-04:00,2022-05-06T10:45:00-04:00,12695.85,13060.94,12148.215,365.09000000000015,12808.873828125,12870.77703125,12787.2796875,1.2709251101321586,2022-05-06T15:58:00-04:00,session_close,-0.025281437453777315
2022-05-09T00:00:00-04:00,-1,2022-05-09T09:45:00-04:00,2022-05-09T10:15:00-04:00,12422.61,12805.650000000001,11848.05,383.0400000000009,12596.34375,12625.967499999999,12457.34,1.4017743979721167,2022-05-09T15:58:00-04:00,session_close,0.5711413951545529
2022-05-10T00:00:00-04:00,1,2022-05-10T09:45:00-04:00,2022-05-10T10:15:00-04:00,12470.61,12070.54,13070.715,400.0699999999997,12395.22640625,12430.785625,12262.6875,1.110910186859554,2022-05-10T15:58:00-04:00,session_close,-0.28155072862249436
2022-05-13T00:00:00-04:00,1,2022-05-13T09:30:00-04:00,2022-05-13T10:00:00-04:00,12246.64,11831.715,12869.027499999998,414.9249999999993,12141.976953125,12178.85765625,12070.385,1.0242148165907456,2022-05-13T15:58:00-04:00,session_close,0.3068506356570463
2022-05-16T00:00:00-04:00,-1,2022-05-16T09:45:00-04:00,2022-05-16T11:00:00-04:00,12207.96,12637.875,11563.087499999998,429.9150000000009,12321.958671875,12361.40296875,12274.210312500001,1.154777927321669,2022-05-16T15:58:00-04:00,session_close,-0.06298919553865692
2022-05-19T00:00:00-04:00,1,2022-05-19T10:00:00-04:00,2022-05-19T11:00:00-04:00,11947.15,11485.779999999999,12639.205000000002,461.3700000000008,11847.83609375,11896.168125,11749.23875,1.1875354107648726,2022-05-19T15:58:00-04:00,session_close,-0.13596462708888626
2022-05-20T00:00:00-04:00,-1,2022-05-20T10:00:00-04:00,2022-05-20T10:45:00-04:00,11927.68,12357.595000000001,11282.807499999999,429.9150000000009,12051.728125,12078.34375,11984.40625,1.036348267117498,2022-05-20T15:58:00-04:00,session_close,0.2089482804740466
2022-05-23T00:00:00-04:00,-1,2022-05-23T09:45:00-04:00,2022-05-23T11:00:00-04:00,11875.32,12336.689999999999,11183.265000000001,461.369999999999,11989.515859375,11993.70484375,11907.1325,0.9764497341099012,2022-05-23T15:58:00-04:00,session_close,-0.34813707003056366
2022-05-25T00:00:00-04:00,1,2022-05-25T10:15:00-04:00,2022-05-25T11:15:00-04:00,11890.22,11441.3,12563.599999999999,448.9200000000001,11847.823984375,11883.6634375,11771.02515625,0.942768536791655,2022-05-25T15:58:00-04:00,session_close,0.10765838011226926
2022-06-02T00:00:00-04:00,1,2022-06-02T10:00:00-04:00,2022-06-02T11:15:00-04:00,12680.94,12256.94,13316.94,424.0,12562.25,12610.35,12501.15,0.954759922286983,2022-06-02T15:58:00-04:00,session_close,0.49490566037735884
2022-06-06T00:00:00-04:00,1,2022-06-06T10:00:00-04:00,2022-06-06T10:45:00-04:00,12794.31,12393.515,13395.502499999999,400.7950000000001,12735.32453125,12763.18,12622.045625,0.8052091992241618,2022-06-06T15:58:00-04:00,session_close,-0.52071507878092
2022-06-07T00:00:00-04:00,1,2022-06-07T10:15:00-04:00,2022-06-07T10:45:00-04:00,12672.43,12280.529999999999,13260.280000000002,391.90000000000146,12510.31125,12569.915,12476.875,0.8368277119416591,2022-06-07T15:58:00-04:00,session_close,0.118014799693799
2022-06-08T00:00:00-04:00,1,2022-06-08T09:45:00-04:00,2022-06-08T10:30:00-04:00,12724.15,12341.399999999998,13298.275000000001,382.7500000000018,12659.508671874999,12688.176718749999,12647.012343749999,0.8150665533843104,2022-06-08T15:58:00-04:00,session_close,-0.3241280209013688
2022-06-13T00:00:00-04:00,-1,2022-06-13T10:15:00-04:00,2022-06-13T10:45:00-04:00,11358.21,11737.075,10789.912499999997,378.8650000000016,11494.2678125,11607.138125,11438.85875,0.9397509256142713,2022-06-13T15:58:00-04:00,session_close,0.16734192918321664
2022-06-14T00:00:00-04:00,-1,2022-06-14T09:30:00-04:00,2022-06-14T10:15:00-04:00,11304.07,11682.935000000001,10735.772499999997,378.8650000000016,11367.975156249999,11431.621874999999,11319.13,0.9629822732012513,2022-06-14T15:58:00-04:00,session_close,-0.04835495493117504
2022-06-16T00:00:00-04:00,-1,2022-06-16T09:45:00-04:00,2022-06-16T10:15:00-04:00,11179.08,11570.98,10591.23,391.89999999999964,11276.3040625,11626.213125,11240.92,1.0101070154577882,2022-06-16T15:58:00-04:00,session_close,0.1324572595049755
2022-06-17T00:00:00-04:00,1,2022-06-17T09:30:00-04:00,2022-06-17T10:00:00-04:00,11285.32,10893.419999999998,11873.170000000002,391.90000000000146,11254.656796875,11265.76546875,11191.70765625,0.9818659658344284,2022-06-17T15:58:00-04:00,session_close,-0.017606532278641517
2022-06-23T00:00:00-04:00,1,2022-06-23T09:45:00-04:00,2022-06-23T10:30:00-04:00,11629.93,11249.009999999998,12201.310000000003,380.9200000000019,11505.601640625,11595.0815625,11465.62125,1.1626506024096386,2022-06-23T15:58:00-04:00,session_close,0.21119920193216032
2022-06-27T00:00:00-04:00,-1,2022-06-27T09:30:00-04:00,2022-06-27T10:15:00-04:00,12029.14,12407.015,11462.3275,377.875,12180.473125,12205.4525,12099.6575,0.9641219314809819,2022-06-27T15:58:00-04:00,session_close,0.07065828647039075
2022-07-05T00:00:00-04:00,-1,2022-07-05T09:30:00-04:00,2022-07-05T10:30:00-04:00,11474.75,11815.21,10964.060000000001,340.4599999999991,11645.067890625,11721.34,11514.6671875,1.1057434245840043,2022-07-05T15:58:00-04:00,session_close,-0.8926158726428961
2022-07-06T00:00:00-04:00,1,2022-07-06T09:45:00-04:00,2022-07-06T10:45:00-04:00,11825.61,11485.150000000001,12336.3,340.4599999999991,11787.887890625,11795.73609375,11739.6775,1.1508106454573264,2022-07-06T15:58:00-04:00,session_close,0.07254890442342411
2022-07-12T00:00:00-04:00,1,2022-07-12T09:30:00-04:00,2022-07-12T10:45:00-04:00,11824.29,11523.660000000002,12275.235,300.6299999999992,11788.12234375,11822.7553125,11750.4778125,0.9554376657824933,2022-07-12T15:58:00-04:00,session_close,-0.24721418354788852
2022-07-21T00:00:00-04:00,1,2022-07-21T09:45:00-04:00,2022-07-21T11:00:00-04:00,12453.94,12153.310000000001,12904.884999999998,300.6299999999992,12400.9703125,12445.146875,12382.0375,1.1399317406143346,2022-07-21T15:58:00-04:00,session_close,0.5295546020024593
2022-07-22T00:00:00-04:00,1,2022-07-22T09:30:00-04:00,2022-07-22T10:15:00-04:00,12564.46,12267.63,13009.704999999998,296.8299999999999,12517.305859375,12549.1359375,12503.24140625,0.8657196462074511,2022-07-22T15:58:00-04:00,session_close,-0.5987602331300731
2022-07-25T00:00:00-04:00,-1,2022-07-25T09:45:00-04:00,2022-07-25T10:15:00-04:00,12331.67,12640.095,11869.032500000001,308.4249999999993,12389.762734375,12431.8240625,12367.3896875,0.9602977667493796,2022-07-25T15:58:00-04:00,session_close,0.012126124665639266
2022-07-28T00:00:00-04:00,-1,2022-07-28T09:30:00-04:00,2022-07-28T10:00:00-04:00,12470.1,12766.93,12024.855,296.8299999999999,12542.039375,12565.2575,12514.39875,0.9284353741496598,2022-07-28T15:58:00-04:00,session_close,-0.8469831216521239
2022-08-01T00:00:00-04:00,1,2022-08-01T09:30:00-04:00,2022-08-01T10:00:00-04:00,12965.29,12668.460000000001,13410.535,296.8299999999999,12897.552734375,12923.6290625,12891.66453125,0.9330719686362363,2022-08-01T15:58:00-04:00,session_close,-0.08607620523532358
2022-08-02T00:00:00-04:00,1,2022-08-02T09:45:00-04:00,2022-08-02T10:45:00-04:00,12922.38,12625.55,13367.625,296.8299999999999,12843.577500000001,12889.365,12807.69,1.0035656401944895,2022-08-02T15:58:00-04:00,session_close,-0.07566620624599647
2022-08-12T00:00:00-04:00,1,2022-08-12T09:30:00-04:00,2022-08-12T10:15:00-04:00,13412.29,13139.300000000001,13821.775000000001,272.9899999999998,13312.564062500001,13365.385625,13301.664375,0.9650028686173264,2022-08-12T15:58:00-04:00,session_close,0.5362101175867223
2022-08-15T00:00:00-04:00,1,2022-08-15T09:45:00-04:00,2022-08-15T10:30:00-04:00,13548.85,13275.315,13959.1525,273.53499999999985,13527.014374999999,13540.498749999999,13503.821249999999,0.9230225988700564,2022-08-15T15:58:00-04:00,session_close,0.4118302959401894
2022-08-16T00:00:00-04:00,-1,2022-08-16T09:30:00-04:00,2022-08-16T10:00:00-04:00,13592.22,13864.175,13184.287499999999,271.9549999999999,13646.0865625,13654.56,13630.635,0.9862613270973399,2022-08-16T15:58:00-04:00,session_close,-0.2074607931459252
2022-08-17T00:00:00-04:00,-1,2022-08-17T09:30:00-04:00,2022-08-17T10:15:00-04:00,13460.26,13730.565,13054.8025,270.3050000000003,13624.500859375,13651.75,13532.3728125,0.9902740937223696,2022-08-17T15:58:00-04:00,session_close,-0.04750189600636367
2022-08-19T00:00:00-04:00,-1,2022-08-19T09:30:00-04:00,2022-08-19T10:00:00-04:00,13288.21,13557.074999999999,12884.912499999999,268.8649999999998,13363.01,13469.66,13340.06,0.9569605224102108,2022-08-19T15:58:00-04:00,session_close,0.13025124132928662
2022-08-22T00:00:00-04:00,-1,2022-08-22T09:30:00-04:00,2022-08-22T10:00:00-04:00,13009.91,13278.775,12606.6125,268.8649999999998,13185.756093749998,13206.21,13056.2146875,0.9931730483823092,2022-08-22T15:58:00-04:00,session_close,0.452085619176908
2022-08-24T00:00:00-04:00,1,2022-08-24T10:15:00-04:00,2022-08-24T11:00:00-04:00,12918.08,12648.67,13322.195,269.40999999999985,12875.78421875,12900.94625,12850.6221875,0.9662825437473325,2022-08-24T15:58:00-04:00,session_close,-0.023087487472622948
2022-08-29T00:00:00-04:00,1,2022-08-29T09:30:00-04:00,2022-08-29T10:15:00-04:00,12533.47,12276.04,12919.614999999998,257.4299999999985,12458.026328124999,12491.2609375,12442.9196875,1.014544375185515,2022-08-29T15:58:00-04:00,session_close,-0.14151419803441204
2022-08-30T00:00:00-04:00,-1,2022-08-30T09:45:00-04:00,2022-08-30T10:15:00-04:00,12418.68,12665.46,12048.510000000002,246.77999999999884,12538.204765625,12602.42953125,12476.71296875,1.214777254617892,2022-08-30T15:58:00-04:00,session_close,0.28308614960694106
2022-09-02T00:00:00-04:00,1,2022-09-02T09:45:00-04:00,2022-09-02T10:15:00-04:00,12355.54,12107.32,12727.870000000003,248.22000000000116,12269.123125,12296.09125,12253.509999999998,1.2012847965738758,2022-09-02T13:49:00-04:00,stop,-1.0080573684634597
2022-09-07T00:00:00-04:00,1,2022-09-07T09:30:00-04:00,2022-09-07T10:30:00-04:00,12069.57,11821.349999999999,12441.900000000001,248.22000000000116,12041.329609375,12054.61125,11974.92140625,1.1184249191889508,2022-09-07T15:58:00-04:00,session_close,0.7561840302957048
2022-09-09T00:00:00-04:00,1,2022-09-09T09:45:00-04:00,2022-09-09T10:15:00-04:00,12516.18,12254.965,12908.0025,261.21500000000015,12446.41765625,12476.0309375,12381.2684375,0.9919156414762742,2022-09-09T15:58:00-04:00,session_close,0.27881247248435154
