policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-12 23:45:00,2026-05-13 00:45:00,BUY,0.78046,0.78022,3.0,0.78046,trail_stop,0.5,100,0.00024,0.0208,1.3023,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-13 23:15:00,2026-05-14 00:00:00,BUY,0.78155,0.78145,3.0,0.78155,trail_stop,0.5,100,0.000142,0.5,0.7035,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-14 23:15:00,2026-05-15 01:15:00,BUY,0.78408,0.78378,3.0,0.78498,win,2.0,100,0.0003,0.1562,1.4947,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-17 23:15:00,2026-05-18 00:00:00,BUY,0.78689,0.78671,3.0,0.78707,trail_stop,1.0,95,0.000424,0.4792,0.425,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-19 23:15:00,2026-05-19 23:45:00,SELL,0.78875,0.78889,3.0,0.78861,trail_stop,1.0,100,0.000176,0.5,0.7967,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-20 23:15:00,2026-05-20 23:45:00,BUY,0.78694,0.78679,3.0,0.78709,trail_stop,1.0,100,0.0002,0.0312,0.75,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-21 23:15:00,2026-05-21 23:45:00,BUY,0.78659,0.78642,3.0,0.78642,loss,-1.0,100,0.000248,0.5,0.6859,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-24 23:30:00,2026-05-25 00:15:00,BUY,0.78197,0.78175,3.0,0.78219,trail_stop,1.0,95,0.000583,0.8542,0.3775,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:45:00,SELL,0.78531,0.78543,3.0,0.78495,win,2.0,100,0.000146,0.0208,0.8195,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-29 00:00:00,2026-05-29 00:45:00,SELL,0.78368,0.7839,3.0,0.7839,loss,-1.0,100,0.00022,0.0312,1.3276,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-31 23:15:00,2026-05-31 23:30:00,SELL,0.7814,0.78159,3.0,0.78159,loss,-1.0,95,0.000514,0.4375,0.37,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-01 23:15:00,2026-06-02 00:00:00,SELL,0.78642,0.78663,3.0,0.78642,trail_stop,0.5,100,0.00021,0.5,1.0849,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-02 23:15:00,2026-06-03 00:30:00,BUY,0.7877,0.78732,3.0,0.7877,trail_stop,0.5,100,0.00038,0.1875,1.6835,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-03 23:30:00,2026-06-04 00:45:00,SELL,0.79121,0.79159,3.0,0.79121,trail_stop,0.5,100,0.00038,0.25,1.3927,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-04 23:15:00,2026-06-05 00:00:00,SELL,0.78928,0.78941,3.0,0.78928,trail_stop,0.5,100,0.000194,0.5,0.6716,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-07 23:15:00,2026-06-08 00:45:00,SELL,0.79676,0.7971,3.0,0.79574,win,2.0,100,0.000664,0.8021,0.5124,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-08 23:15:00,2026-06-08 23:30:00,BUY,0.79775,0.79768,3.0,0.79796,win,2.0,95,0.000222,0.5,0.3151,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-09 23:15:00,2026-06-10 00:00:00,BUY,0.79897,0.79874,3.0,0.79897,trail_stop,0.5,100,0.00023,0.1042,1.0158,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-11 23:15:00,2026-06-12 00:30:00,BUY,0.79454,0.79416,3.0,0.79568,win,2.0,100,0.00038,0.1979,1.0076,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-14 23:15:00,2026-06-14 23:45:00,BUY,0.79406,0.79365,3.0,0.79365,loss,-1.0,100,0.000659,0.8542,0.6226,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-15 23:15:00,2026-06-15 23:45:00,SELL,0.79449,0.79464,3.0,0.79449,trail_stop,0.5,100,0.00027,0.5,0.5556,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-16 23:15:00,2026-06-16 23:30:00,SELL,0.79282,0.79292,3.0,0.79282,trail_stop,0.5,100,0.000155,0.5,0.6452,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-17 23:15:00,2026-06-18 00:00:00,SELL,0.79936,0.79967,3.0,0.79843,win,3.0,100,0.000432,0.3229,0.7174,structure,static,ORB 15m breakout
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-18 23:15:00,2026-06-18 23:45:00,BUY,0.80434,0.80419,3.0,0.80479,win,2.0,95,0.000328,0.5,0.4575,structure,static,ORB 15m breakout
dynamic_balanced,LTA,AUDUSD,M15,2026-01,2026-01-21 00:15:00,2026-01-21 02:15:00,BUY,0.67322,0.6729,4.0,0.67386,trail_stop,1.5,91,0.000239,0.0104,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-01,2026-01-26 05:30:00,2026-01-26 06:15:00,SELL,0.69137,0.69187,4.0,0.69137,trail_stop,0.5,91,0.000488,0.1667,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-01,2026-01-26 07:00:00,2026-01-26 08:30:00,SELL,0.69113,0.69215,4.0,0.69215,loss,-1.0,91,0.000528,0.3021,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-05 03:15:00,2026-02-06 03:30:00,SELL,0.69667,0.70034,4.0,0.69362,timeout,0.9155,90,0.000956,0.7812,,"max(structure,1.00ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-12 00:15:00,2026-02-12 03:45:00,BUY,0.71295,0.71184,4.0,0.71295,trail_stop,0.5,90,0.000374,0.1562,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-12 05:30:00,2026-02-12 06:30:00,BUY,0.71207,0.71104,4.0,0.71104,loss,-1.0,97,0.000637,0.6354,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-13 01:00:00,2026-02-13 04:45:00,BUY,0.70906,0.70797,4.0,0.70797,loss,-1.0,92,0.000456,0.1354,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-13 01:45:00,2026-02-13 08:00:00,SELL,0.70867,0.70978,4.0,0.70645,trail_stop,1.5,92,0.000588,0.3125,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-16 07:00:00,2026-02-16 08:45:00,SELL,0.70848,0.70955,5.0,0.70955,loss,-1.0,99,0.000458,0.0833,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-18 03:15:00,2026-02-18 05:30:00,BUY,0.70678,0.706433,5.0,0.70678,trail_stop,0.5,96,0.000434,0.2188,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-18 05:30:00,2026-02-18 06:45:00,SELL,0.70664,0.70726,5.0,0.70726,loss,-1.0,100,0.000338,0.1354,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-18 07:00:00,2026-02-18 08:00:00,SELL,0.70671,0.70741,5.0,0.70741,loss,-1.0,100,0.00035,0.2188,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-19 05:30:00,2026-02-19 08:45:00,BUY,0.7052,0.70443,4.0,0.70674,trail_stop,1.5,99,0.000482,0.5,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-23 05:30:00,2026-02-23 08:30:00,BUY,0.70727,0.70651,4.0,0.70803,trail_stop,1.0,100,0.000435,0.5,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-24 01:45:00,2026-02-24 05:00:00,BUY,0.70576,0.70471,4.0,0.70576,trail_stop,0.5,91,0.000496,0.375,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-02,2026-02-26 06:15:00,2026-02-26 13:15:00,SELL,0.7129,0.71359,4.0,0.71221,trail_stop,1.0,94,0.000429,0.3021,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-03,2026-03-03 01:45:00,2026-03-03 11:15:00,SELL,0.71003,0.71234,4.0,0.70079,win,2.5,92,0.000718,0.0938,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-03,2026-03-03 04:45:00,2026-03-03 06:45:00,SELL,0.71036,0.71153,4.0,0.70919,trail_stop,1.0,96,0.000959,0.5938,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-03,2026-03-05 01:45:00,2026-03-05 09:00:00,SELL,0.70645,0.70896,4.0,0.70394,trail_stop,1.0,91,0.000606,0.2292,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-03,2026-03-12 01:45:00,2026-03-12 06:30:00,SELL,0.71502,0.71615,4.0,0.71276,trail_stop,1.5,92,0.000759,0.3438,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-03,2026-03-19 01:00:00,2026-03-19 02:00:00,SELL,0.70392,0.70476,4.0,0.70476,loss,-1.0,91,0.000708,0.5833,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-03,2026-03-19 01:45:00,2026-03-19 02:00:00,SELL,0.70419,0.7048,4.0,0.7048,loss,-1.0,91,0.000693,0.5521,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-03,2026-03-23 00:15:00,2026-03-23 01:00:00,SELL,0.70066,0.70162,4.0,0.70066,trail_stop,0.5,99,0.000836,0.5521,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-03,2026-03-23 04:45:00,2026-03-23 07:45:00,SELL,0.69791,0.69874,5.0,0.69625,trail_stop,1.5,100,0.000713,0.2083,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-03,2026-03-24 04:45:00,2026-03-24 05:00:00,BUY,0.69658,0.69582,5.0,0.69582,loss,-1.0,96,0.000809,0.2917,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-03,2026-03-25 01:00:00,2026-03-25 08:00:00,SELL,0.69905,0.70046,4.0,0.69764,trail_stop,1.0,91,0.000766,0.1146,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-03,2026-03-26 03:15:00,2026-03-26 09:30:00,BUY,0.69461,0.6931,4.0,0.6931,loss,-1.0,94,0.00054,0.3646,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-03,2026-03-31 01:00:00,2026-03-31 01:15:00,SELL,0.68558,0.68648,4.0,0.68648,loss,-1.0,92,0.000684,0.6979,,"max(structure,1.00ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-04,2026-04-08 00:15:00,2026-04-09 00:30:00,SELL,0.70594,0.70868,3.0,0.70368,timeout,0.9124,92,0.001611,1.0,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-04,2026-04-15 01:45:00,2026-04-15 09:00:00,BUY,0.7127,0.71215,4.0,0.7138,trail_stop,1.5,92,0.000354,0.25,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-04,2026-04-16 01:45:00,2026-04-16 08:00:00,BUY,0.71764,0.7162,4.0,0.71764,trail_stop,0.5,97,0.000427,0.5208,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-04,2026-04-17 00:15:00,2026-04-17 09:30:00,BUY,0.71595,0.71531,4.0,0.71723,trail_stop,1.5,91,0.00031,0.1771,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-04,2026-04-22 03:15:00,2026-04-22 06:00:00,BUY,0.71585,0.71519,5.0,0.71651,trail_stop,1.0,100,0.000487,0.375,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-04,2026-04-23 00:15:00,2026-04-23 10:30:00,BUY,0.7161,0.71359,4.0,0.71359,loss,-1.0,91,0.000491,0.5625,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-04,2026-04-23 01:00:00,2026-04-23 04:45:00,SELL,0.71574,0.71672,3.0,0.71476,trail_stop,1.0,92,0.000544,0.8125,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-04,2026-04-27 00:15:00,2026-04-27 02:30:00,BUY,0.71469,0.71404,4.0,0.71729,win,2.5,92,0.000539,0.7083,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-04,2026-04-27 04:00:00,2026-04-27 06:45:00,SELL,0.71715,0.71776,4.0,0.71654,trail_stop,1.0,94,0.000466,0.3125,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-04,2026-04-29 01:00:00,2026-04-29 12:15:00,SELL,0.71774,0.71898,4.0,0.7165,trail_stop,1.0,91,0.000314,0.2188,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-05,2026-05-01 05:30:00,2026-05-01 06:30:00,BUY,0.71931,0.71882,5.0,0.71882,loss,-1.0,96,0.000316,0.0104,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-05,2026-05-05 00:15:00,2026-05-05 07:00:00,SELL,0.71602,0.71715,5.0,0.71489,trail_stop,1.0,97,0.000216,0.0729,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-05,2026-05-05 04:45:00,2026-05-05 10:30:00,SELL,0.71513,0.7171,4.0,0.7171,loss,-1.0,100,0.00055,0.5938,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-05,2026-05-07 00:15:00,2026-05-07 01:00:00,SELL,0.72362,0.72401,4.0,0.72362,trail_stop,0.5,92,0.000286,0.125,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-05,2026-05-11 01:00:00,2026-05-11 06:00:00,SELL,0.72339,0.72406,4.0,0.72339,trail_stop,0.5,97,0.000537,0.7083,,"max(structure,1.00ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-05,2026-05-20 00:15:00,2026-05-20 00:45:00,BUY,0.7101,0.7095,4.0,0.7095,loss,-1.0,90,0.000296,0.1042,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-05,2026-05-27 04:00:00,2026-05-27 06:00:00,BUY,0.7162,0.715408,3.0,0.715408,loss,-1.0,98,0.000634,1.0,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-05,2026-05-27 05:30:00,2026-05-27 09:15:00,SELL,0.7157,0.71642,4.0,0.71426,trail_stop,1.5,100,0.000439,0.5417,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-05,2026-05-29 05:30:00,2026-05-29 07:15:00,SELL,0.71628,0.71674,5.0,0.71628,trail_stop,0.5,96,0.000352,0.3021,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-06,2026-06-02 01:00:00,2026-06-02 01:45:00,BUY,0.71658,0.71563,4.0,0.71563,loss,-1.0,95,0.00037,0.5,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M15,2026-06,2026-06-02 04:00:00,2026-06-02 05:00:00,SELL,0.71587,0.716346,4.0,0.716346,loss,-1.0,94,0.000476,0.6667,,"max(structure,1.00ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-06,2026-06-10 01:45:00,2026-06-10 05:30:00,SELL,0.70258,0.70327,4.0,0.70189,trail_stop,1.0,92,0.000634,0.7812,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-06,2026-06-10 03:15:00,2026-06-10 06:00:00,SELL,0.70234,0.703202,3.0,0.70234,trail_stop,0.5,97,0.000689,0.8021,,"max(structure,1.25ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M15,2026-06,2026-06-18 04:00:00,2026-06-18 06:15:00,SELL,0.7036,0.70417,4.0,0.7036,trail_stop,0.5,92,0.000412,0.625,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M30,2026-01,2026-01-30 05:30:00,2026-01-30 10:30:00,SELL,0.69991,0.701747,3.0,0.69991,trail_stop,0.5,100,0.001469,0.8438,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M30,2026-02,2026-02-12 05:30:00,2026-02-12 06:30:00,BUY,0.71242,0.711,4.0,0.711,loss,-1.0,97,0.00093,0.6458,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M30,2026-02,2026-02-12 07:00:00,2026-02-12 14:30:00,BUY,0.71211,0.71033,4.0,0.71211,trail_stop,0.5,97,0.001007,0.7292,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M30,2026-02,2026-02-17 04:00:00,2026-02-17 11:30:00,BUY,0.70592,0.7045,4.0,0.70592,trail_stop,0.5,95,0.000664,0.3125,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M30,2026-02,2026-02-18 07:00:00,2026-02-18 08:00:00,SELL,0.70649,0.70744,5.0,0.70744,loss,-1.0,99,0.000544,0.2917,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M30,2026-03,2026-03-11 00:00:00,2026-03-11 07:30:00,BUY,0.71334,0.71109,4.0,0.71559,trail_stop,1.0,92,0.001001,0.0208,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M30,2026-03,2026-03-24 06:00:00,2026-03-24 08:00:00,BUY,0.69759,0.69529,4.0,0.69759,trail_stop,0.5,90,0.001354,0.5833,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M30,2026-04,2026-04-14 03:00:00,2026-04-14 06:00:00,BUY,0.70856,0.70778,4.0,0.70778,loss,-1.0,93,0.000496,0.0833,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M30,2026-04,2026-04-14 06:00:00,2026-04-14 10:00:00,BUY,0.7084,0.70758,4.0,0.71168,win,2.5,93,0.000627,0.2812,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M30,2026-04,2026-04-17 06:00:00,2026-04-17 07:30:00,SELL,0.7164,0.71714,4.0,0.71714,loss,-1.0,92,0.000526,0.2292,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M30,2026-04,2026-04-28 03:00:00,2026-04-28 05:30:00,BUY,0.71826,0.71728,4.0,0.71728,loss,-1.0,93,0.000462,0.125,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M30,2026-05,2026-05-12 06:00:00,2026-05-12 19:00:00,SELL,0.72187,0.72375,4.0,0.72375,loss,-1.0,100,0.00073,0.7708,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,AUDUSD,M30,2026-05,2026-05-20 01:30:00,2026-05-20 14:00:00,BUY,0.71008,0.70858,4.0,0.71158,trail_stop,1.0,92,0.000591,0.0833,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M30,2026-05,2026-05-27 01:30:00,2026-05-28 12:30:00,SELL,0.71558,0.71798,4.0,0.71318,trail_stop,1.0,91,0.000458,0.3542,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M30,2026-05,2026-05-29 06:00:00,2026-05-29 08:00:00,SELL,0.71604,0.71677,5.0,0.71604,trail_stop,0.5,96,0.000534,0.2917,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M30,2026-06,2026-06-01 06:00:00,2026-06-01 15:00:00,SELL,0.71808,0.71908,5.0,0.71508,trail_stop,2.0,98,0.000512,0.2083,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,AUDUSD,M30,2026-06,2026-06-09 03:00:00,2026-06-09 05:30:00,SELL,0.70434,0.70594,5.0,0.70594,loss,-1.0,97,0.000554,0.125,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,AUDUSD,M30,2026-06,2026-06-11 04:30:00,2026-06-11 08:00:00,BUY,0.70082,0.69963,5.0,0.69963,loss,-1.0,96,0.000709,0.375,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,GBPJPY,M15,2026-01,2026-01-20 00:15:00,2026-01-20 01:15:00,SELL,212.143,212.35047,4.0,212.143,trail_stop,0.5,91,0.103143,0.5417,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,GBPJPY,M15,2026-01,2026-01-21 01:00:00,2026-01-21 05:00:00,SELL,212.513,212.6595,4.0,212.513,trail_stop,0.5,92,0.11,0.3125,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,GBPJPY,M15,2026-01,2026-01-21 07:00:00,2026-01-21 13:00:00,SELL,212.447,212.63883,5.0,211.87151,trail_stop,2.0,97,0.112214,0.375,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,GBPJPY,M15,2026-01,2026-01-22 00:15:00,2026-01-22 01:45:00,SELL,212.433,212.66986,4.0,212.66986,loss,-1.0,92,0.119071,0.4167,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure
dynamic_balanced,LTA,GBPJPY,M15,2026-01,2026-01-26 04:00:00,2026-01-26 06:15:00,SELL,210.334,210.8905,4.0,210.8905,loss,-1.0,100,0.27,0.5,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation
dynamic_balanced,LTA,GBPJPY,M15,2026-01,2026-01-28 05:30:00,2026-01-28 07:15:00,BUY,210.58,210.37407,5.0,210.58,trail_stop,0.5,96,0.132857,0.1875,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,GBPJPY,M15,2026-01,2026-01-29 06:15:00,2026-01-29 07:00:00,SELL,211.644,211.85742,5.0,211.85742,loss,-1.0,96,0.116143,0.0208,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation
dynamic_balanced,LTA,GBPJPY,M15,2026-01,2026-01-30 05:30:00,2026-01-30 06:15:00,BUY,211.826,211.56736,4.0,211.56736,loss,-1.0,98,0.204286,0.7396,,"max(structure,1.00ATR)",balanced,Entry Model 1 - Double Wick Confirmation
