number,ea,symbol,side,volume,open_time,close_time,open_price,close_price,net_profit,result,source,entry_comment,exit_comment,cache_slug,cache_mode,cache_period,price_move,price_move_unit,pip_size,estimated_r,estimated_risk_cash,configured_risk_pct,r_is_estimate,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
53,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.17,2025-08-12T15:30:00,2025-08-12T16:00:00,3354.949,3349.967,-85.63,Loss,Precomputed native MT5 deals,ORB RV 1.35 BV 1.87,,xau-orb-london-ny-overlap-m30,standard,3y,-49.82,pips,0.1,-0.71,121.4,1.0,True,2025-08-12 15:30:00+00:00,2025-08-12 16:00:00+00:00,3.326101694915254,2.967937084089534,3.261968085106383,1.8347045624532536,ORB,xau-orb-london-ny-overlap-m30
54,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.29,2025-08-21T14:30:00,2025-08-21T14:41:30,3344.915,3344.912,-1.69,Loss,Precomputed native MT5 deals,ORB RV 0.88 BV 2.74,sl 3344.915,xau-orb-london-ny-overlap-m30,standard,3y,-0.03,pips,0.1,-0.01,120.54,1.0,True,2025-08-21 14:30:00+00:00,2025-08-21 14:41:30+00:00,0.9113495200451722,0.8110552763819096,0.797037037037037,0.8315301391035549,ORB,xau-orb-london-ny-overlap-m30
55,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.45,2025-08-27T14:30:00,2025-08-27T14:55:04,3383.146,3385.829,118.26,Win,Precomputed native MT5 deals,ORB RV 0.61 BV 1.63,tp 3385.814,xau-orb-london-ny-overlap-m30,standard,3y,26.83,pips,0.1,0.98,120.52,1.0,True,2025-08-27 14:30:00+00:00,2025-08-27 14:55:04+00:00,0.9022364217252397,0.7972896668548842,0.7131313131313132,0.9671232876712329,ORB,xau-orb-london-ny-overlap-m30
56,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.13,2025-09-11T15:30:00,2025-09-11T16:00:00,3636.606,3633.182,-45.23,Loss,Precomputed native MT5 deals,ORB RV 1.86 BV 1.01,,xau-orb-london-ny-overlap-m30,standard,3y,-34.24,pips,0.1,-0.37,121.71,1.0,True,2025-09-11 15:30:00+00:00,2025-09-11 16:00:00+00:00,0.9940405244338498,1.0523659305993691,1.0523659305993691,0.6344617725370864,ORB,xau-orb-london-ny-overlap-m30
57,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.16,2025-10-07T15:00:00,2025-10-07T15:27:25,3985.752,3985.751,-0.89,Loss,Precomputed native MT5 deals,ORB RV 0.78 BV 1.51,sl 3985.752,xau-orb-london-ny-overlap-m30,standard,3y,-0.01,pips,0.1,-0.01,121.25,1.0,True,2025-10-07 15:00:00+00:00,2025-10-07 15:27:25+00:00,0.9804255319148936,1.1504660452729694,1.4569983136593592,0.8183755623964006,ORB,xau-orb-london-ny-overlap-m30
58,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.2,2025-10-08T14:30:00,2025-10-08T15:05:15,4044.733,4050.635,116.94,Win,Precomputed native MT5 deals,ORB RV 0.86 BV 2.11,tp 4050.630,xau-orb-london-ny-overlap-m30,standard,3y,59.02,pips,0.1,0.96,121.24,1.0,True,2025-10-08 14:30:00+00:00,2025-10-08 15:05:15+00:00,0.9744439185991481,1.145798553144129,1.4209799861973775,0.9393248175182481,ORB,xau-orb-london-ny-overlap-m30
59,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.1,2025-10-20T14:30:00,2025-10-20T15:03:03,4326.526,4338.255,116.74,Win,Precomputed native MT5 deals,ORB RV 2.36 BV 2.45,tp 4338.250,xau-orb-london-ny-overlap-m30,standard,3y,117.29,pips,0.1,0.95,122.41,1.0,True,2025-10-20 14:30:00+00:00,2025-10-20 15:03:03+00:00,1.5980700650304174,1.7404615033127713,1.9874771719279938,0.929137699719478,ORB,xau-orb-london-ny-overlap-m30
60,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.12,2026-01-05T14:00:00,2026-01-05T14:10:37,4416.993,4426.935,118.64,Win,Precomputed native MT5 deals,ORB RV 1.31 BV 1.92,tp 4426.929,xau-orb-london-ny-overlap-m30,standard,3y,99.42,pips,0.1,0.96,123.58,1.0,True,2026-01-05 14:00:00+00:00,2026-01-05 14:10:37+00:00,0.7019522776572669,0.8312355509889545,0.9528857479387515,0.8819841918778959,ORB,xau-orb-london-ny-overlap-m30
61,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.14,2026-01-06T14:00:00,2026-01-06T14:16:42,4468.279,4468.27,-0.9,Loss,Precomputed native MT5 deals,ORB RV 0.69 BV 1.79,sl 4468.279,xau-orb-london-ny-overlap-m30,standard,3y,-0.09,pips,0.1,-0.01,124.77,1.0,True,2026-01-06 14:00:00+00:00,2026-01-06 14:16:42+00:00,0.9796803034408019,0.9288466478294375,1.0647820965842167,1.172503242542153,ORB,xau-orb-london-ny-overlap-m30
62,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.12,2026-01-07T14:00:00,2026-01-07T14:27:41,4453.16,4443.069,-121.75,Loss,Precomputed native MT5 deals,ORB RV 1.47 BV 2.15,sl 4443.073,xau-orb-london-ny-overlap-m30,standard,3y,-100.91,pips,0.1,-0.98,124.76,1.0,True,2026-01-07 14:00:00+00:00,2026-01-07 14:27:41+00:00,1.190215977101223,1.1749293603904445,1.2946504387206341,1.0097130242825607,ORB,xau-orb-london-ny-overlap-m30
63,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Short,0.12,2026-01-12T14:30:00,2026-01-12T14:31:40,4586.604,4596.625,-120.91,Loss,Precomputed native MT5 deals,ORB RV 1.27 BV 3.57,sl 4596.598,xau-orb-london-ny-overlap-m30,standard,3y,-100.21,pips,0.1,-0.98,123.54,1.0,True,2026-01-12 14:30:00+00:00,2026-01-12 14:31:40+00:00,2.3331598125976054,2.2348541510845177,2.378980891719745,1.81347359902893,ORB,xau-orb-london-ny-overlap-m30
64,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Short,0.15,2026-01-19T14:00:00,2026-01-19T14:18:19,4666.19,4666.196,-0.92,Loss,Precomputed native MT5 deals,ORB RV 0.64 BV 0.96,sl 4666.190,xau-orb-london-ny-overlap-m30,standard,3y,-0.06,pips,0.1,-0.01,122.33,1.0,True,2026-01-19 14:00:00+00:00,2026-01-19 14:18:19+00:00,0.4514907714150497,0.44146228597871356,0.49238709677419357,1.064138315672058,ORB,xau-orb-london-ny-overlap-m30
65,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.07,2026-01-29T14:30:00,2026-01-29T14:34:28,5543.95,5527.768,-113.66,Loss,Precomputed native MT5 deals,ORB RV 1.32 BV 1.19,sl 5527.769,xau-orb-london-ny-overlap-m30,standard,3y,-161.82,pips,0.1,-0.93,122.32,1.0,True,2026-01-29 14:30:00+00:00,2026-01-29 14:34:28+00:00,1.636264137176213,2.2175525339925835,2.2976434426229506,1.615343057806591,ORB,xau-orb-london-ny-overlap-m30
66,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.08,2026-02-09T14:30:00,2026-02-09T14:34:38,5021.003,5034.875,110.54,Win,Precomputed native MT5 deals,ORB RV 0.71 BV 1.26,tp 5034.860,xau-orb-london-ny-overlap-m30,standard,3y,138.72,pips,0.1,0.91,121.19,1.0,True,2026-02-09 14:30:00+00:00,2026-02-09 14:34:38+00:00,0.33156028368794327,0.40933965705946734,0.5147969717825189,0.8071942446043165,ORB,xau-orb-london-ny-overlap-m30
67,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Short,0.08,2026-03-04T14:00:00,2026-03-04T14:27:39,5168.194,5168.204,-0.52,Loss,Precomputed native MT5 deals,ORB RV 1.59 BV 1.27,sl 5168.194,xau-orb-london-ny-overlap-m30,standard,3y,-0.1,pips,0.1,-0.0,122.29,1.0,True,2026-03-04 14:00:00+00:00,2026-03-04 14:27:39+00:00,2.3486997635933804,1.83471837488458,1.0597333333333334,1.390482855143457,ORB,xau-orb-london-ny-overlap-m30
68,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Short,0.13,2026-03-17T14:30:00,2026-03-17T14:32:39,5008.5,5008.543,-1.28,Loss,Precomputed native MT5 deals,ORB RV 0.74 BV 1.84,sl 5008.500,xau-orb-london-ny-overlap-m30,standard,3y,-0.43,pips,0.1,-0.01,122.29,1.0,True,2026-03-17 14:30:00+00:00,2026-03-17 14:32:39+00:00,0.7220670391061452,0.8173913043478261,0.7380442541042113,1.0092728160078086,ORB,xau-orb-london-ny-overlap-m30
69,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Short,0.08,2026-04-13T14:30:00,2026-04-13T15:05:42,4715.459,4700.393,120.09,Win,Precomputed native MT5 deals,ORB RV 0.81 BV 2.61,tp 4700.430,xau-orb-london-ny-overlap-m30,standard,3y,150.66,pips,0.1,0.98,122.27,1.0,True,2026-04-13 14:30:00+00:00,2026-04-13 15:05:42+00:00,0.8487215909090909,0.8245644298775229,1.4780457637600495,1.2999728039162362,ORB,xau-orb-london-ny-overlap-m30
70,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Short,0.1,2026-04-22T15:00:00,2026-04-22T15:29:40,4735.929,4735.947,-0.73,Loss,Precomputed native MT5 deals,ORB RV 0.62 BV 2.32,sl 4735.929,xau-orb-london-ny-overlap-m30,standard,3y,-0.18,pips,0.1,-0.01,123.47,1.0,True,2026-04-22 15:00:00+00:00,2026-04-22 15:29:40+00:00,0.6822784810126582,0.45891868880374626,0.45891868880374626,0.7431920027576697,ORB,xau-orb-london-ny-overlap-m30
71,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Short,0.09,2026-05-08T14:30:00,2026-05-08T15:18:40,4717.286,4704.932,110.68,Win,Precomputed native MT5 deals,ORB RV 1.19 BV 2.23,tp 4704.938,xau-orb-london-ny-overlap-m30,standard,3y,123.54,pips,0.1,0.9,123.47,1.0,True,2026-05-08 14:30:00+00:00,2026-05-08 15:18:40+00:00,1.0098901098901099,1.1501877346683353,0.9712021136063408,1.0419501133786848,ORB,xau-orb-london-ny-overlap-m30
72,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.14,2026-05-13T15:30:00,2026-05-13T15:43:38,4691.488,4699.915,117.21,Win,Precomputed native MT5 deals,ORB RV 0.85 BV 1.19,tp 4699.913,xau-orb-london-ny-overlap-m30,standard,3y,84.27,pips,0.1,0.94,124.57,1.0,True,2026-05-13 15:30:00+00:00,2026-05-13 15:43:38+00:00,0.679641884001557,0.7179276315789473,0.5878787878787879,0.75,ORB,xau-orb-london-ny-overlap-m30
73,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.07,2026-05-15T14:30:00,2026-05-15T15:02:30,4555.481,4555.455,-0.57,Loss,Precomputed native MT5 deals,ORB RV 1.91 BV 1.93,sl 4555.481,xau-orb-london-ny-overlap-m30,standard,3y,-0.26,pips,0.1,-0.0,125.75,1.0,True,2026-05-15 14:30:00+00:00,2026-05-15 15:02:30+00:00,1.7835120643431635,1.7835120643431635,1.4376012965964344,0.9171118387041186,ORB,xau-orb-london-ny-overlap-m30
74,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Short,0.07,2026-05-18T14:30:00,2026-05-18T14:34:15,4561.404,4545.078,113.89,Win,Precomputed native MT5 deals,ORB RV 1.75 BV 1.77,tp 4545.092,xau-orb-london-ny-overlap-m30,standard,3y,163.26,pips,0.1,0.91,125.74,1.0,True,2026-05-18 14:30:00+00:00,2026-05-18 14:34:15+00:00,1.2365951742627346,1.2365951742627346,0.9967585089141004,0.7903191261512101,ORB,xau-orb-london-ny-overlap-m30
75,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.07,2026-05-27T14:30:00,2026-05-27T15:10:15,4445.32,4428.542,-117.84,Loss,Precomputed native MT5 deals,ORB RV 1.42 BV 2.70,sl 4428.560,xau-orb-london-ny-overlap-m30,standard,3y,-167.78,pips,0.1,-0.93,126.88,1.0,True,2026-05-27 14:30:00+00:00,2026-05-27 15:10:15+00:00,1.2002141327623126,1.2407304925290537,1.3111111111111111,0.7678082191780822,ORB,xau-orb-london-ny-overlap-m30
76,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Short,0.22,2026-06-18T14:30:00,2026-06-18T14:31:29,4244.495,4244.526,-1.89,Loss,Precomputed native MT5 deals,ORB RV 0.79 BV 2.42,sl 4244.495,xau-orb-london-ny-overlap-m30,standard,3y,-0.31,pips,0.1,-0.02,125.7,1.0,True,2026-06-18 14:30:00+00:00,2026-06-18 14:31:29+00:00,0.8315033783783784,0.886936936936937,1.048735019973369,0.882168458781362,ORB,xau-orb-london-ny-overlap-m30
77,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.13,2026-06-22T14:00:00,2026-06-22T14:08:40,4200.116,4209.65,123.22,Win,Precomputed native MT5 deals,ORB RV 1.66 BV 2.61,tp 4209.639,xau-orb-london-ny-overlap-m30,standard,3y,95.34,pips,0.1,0.98,125.68,1.0,True,2026-06-22 14:00:00+00:00,2026-06-22 14:08:40+00:00,0.7396798652064027,0.8381861575178997,0.8922764227642277,1.355984555984556,ORB,xau-orb-london-ny-overlap-m30
78,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.18,2026-07-28T15:30:00,2026-07-28T15:45:42,4035.784,4042.467,119.31,Win,Precomputed native MT5 deals,ORB RV 0.78 BV 2.05,tp 4042.464,xau-orb-london-ny-overlap-m30,standard,3y,66.83,pips,0.1,0.94,126.91,1.0,True,2026-07-28 15:30:00+00:00,2026-07-28 15:45:42+00:00,1.1752041573867855,1.2854242793341453,1.17433234421365,0.9462044231918709,ORB,xau-orb-london-ny-overlap-m30
79,XAU ORB London NY Overlap M30 — Standard,XAUUSD,Long,0.1,2026-08-27T15:00:00,2026-08-27T15:22:39,4591.293,4591.28,-0.68,Loss,Precomputed native MT5 deals,ORB RV 1.06 BV 1.86,sl 4591.293,xau-orb-london-ny-overlap-m30,standard,3y,-0.13,pips,0.1,-0.01,128.11,1.0,True,2026-08-27 15:00:00+00:00,2026-08-27 15:22:39+00:00,0.8790697674418605,0.907563025210084,1.1292008961911875,0.7613293051359517,ORB,xau-orb-london-ny-overlap-m30
