symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,pnl,range_high,range_low,range_atr
EURUSD,30,1.3043478260869565,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 01:15:00,SELL,1.17184,1.17267,1.170757,1.17267,loss,-1.0,-83.0,1.17267,1.17184,2.3666
NZDUSD,30,1.3043478260869565,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 01:15:00,SELL,0.58229,0.58275,0.58169,0.58275,loss,-1.0,-46.0,0.58275,0.58229,1.606
US30,30,1.3043478260869565,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 03:15:00,BUY,48582.7,48542.2,48635.526087,48635.526087,win,1.3043,52.83,48582.7,48542.2,0.7956
USDCAD,30,1.3043478260869565,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 01:00:00,BUY,1.38381,1.38332,1.384449,1.38332,loss,-1.0,-49.0,1.38381,1.38332,1.5347
XAGUSD,30,1.3043478260869565,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 01:00:00,BUY,95.238,94.774,95.843217,94.774,loss,-1.0,-2320.0,95.238,94.774,1.2727
XAUUSD,30,1.3043478260869565,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 01:00:00,BUY,4780.053,4770.739,4792.201696,4792.201696,win,1.3043,1214.87,4780.053,4770.739,1.4014
GBPJPY,30,1.3043478260869565,2026-01,2026-01-20,2026-01-21 00:45:00,2026-01-21 02:45:00,SELL,212.492,212.643,212.295043,212.295043,win,1.3043,19695.65,212.643,212.492,1.6249
USDCHF,30,1.3043478260869565,2026-01,2026-01-20,2026-01-21 00:45:00,2026-01-21 01:00:00,BUY,0.79041,0.78962,0.79144,0.78962,loss,-1.0,-79.0,0.79041,0.78962,2.7108
USDJPY,30,1.3043478260869565,2026-01,2026-01-20,2026-01-21 00:45:00,2026-01-21 01:15:00,SELL,158.135,158.278,157.948478,157.948478,win,1.3043,18652.17,158.278,158.135,2.3862
AUDUSD,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 00:30:00,BUY,0.6761,0.67535,0.677078,0.677078,win,1.3043,97.83,0.6761,0.67535,3.1915
BTCUSD,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 07:00:00,BUY,89817.58,89358.71,90416.106087,89971.54,timeout,0.3355,153.96,89817.58,89358.71,1.4931
EURGBP,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 06:15:00,BUY,0.87021,0.86988,0.87064,0.87064,win,1.3043,43.04,0.87021,0.86988,1.5298
EURUSD,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 00:45:00,BUY,1.16794,1.16724,1.168853,1.168853,win,1.3043,91.3,1.16794,1.16724,1.7223
GBPUSD,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 00:45:00,BUY,1.34219,1.34164,1.342907,1.342907,win,1.3043,71.74,1.34219,1.34164,1.083
NZDUSD,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 00:30:00,BUY,0.58382,0.58355,0.584172,0.584172,win,1.3043,35.22,0.58382,0.58355,0.931
USDCAD,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 00:30:00,SELL,1.38374,1.38441,1.382866,1.382866,win,1.3043,87.39,1.38441,1.38374,1.6313
USDCHF,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 00:45:00,SELL,0.79578,0.79632,0.795076,0.795076,win,1.3043,70.43,0.79632,0.79578,1.3622
XAUUSD,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 01:00:00,BUY,4794.233,4778.118,4815.252565,4778.118,loss,-1.0,-1611.5,4794.233,4778.118,0.7712
USDJPY,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 00:45:00,2026-01-22 03:00:00,SELL,158.236,158.487,157.908609,158.487,loss,-1.0,-25100.0,158.487,158.236,3.2179
XAGUSD,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 00:45:00,2026-01-22 01:30:00,BUY,91.563,90.804,92.553,92.553,win,1.3043,4950.0,91.563,90.804,1.0114
US30,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 01:00:00,2026-01-22 02:00:00,BUY,49206.5,49172.4,49250.978261,49250.978261,win,1.3043,44.48,49206.5,49172.4,0.4841
EURJPY,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 01:45:00,2026-01-22 04:00:00,BUY,185.041,184.801,185.354043,185.354043,win,1.3043,31304.35,185.041,184.801,2.6646
GBPJPY,30,1.3043478260869565,2026-01,2026-01-21,2026-01-22 01:45:00,2026-01-22 04:00:00,BUY,212.652,212.376,213.012,213.012,win,1.3043,36000.0,212.652,212.376,2.6108
AUDUSD,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 01:15:00,BUY,0.68421,0.68386,0.684667,0.684667,win,1.3043,45.65,0.68421,0.68386,1.9838
EURUSD,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 01:15:00,SELL,1.17485,1.17535,1.174198,1.17535,loss,-1.0,-50.0,1.17535,1.17485,1.5119
US30,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 01:45:00,BUY,49412.7,49370.4,49467.873913,49467.873913,win,1.3043,55.17,49412.7,49370.4,0.8431
USDCHF,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 01:00:00,SELL,0.78905,0.7895,0.788463,0.7895,loss,-1.0,-45.0,0.7895,0.78905,1.8475
USDJPY,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 03:00:00,BUY,158.556,158.435,158.713826,158.713826,win,1.3043,15782.61,158.556,158.435,1.7926
XAUUSD,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 00:45:00,SELL,4948.06,4963.38,4928.077391,4963.38,loss,-1.0,-1532.0,4963.38,4948.06,1.4426
EURJPY,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 00:45:00,2026-01-23 02:45:00,BUY,186.311,186.168,186.497522,186.168,loss,-1.0,-14300.0,186.311,186.168,1.9551
GBPUSD,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 00:45:00,2026-01-23 01:15:00,SELL,1.34952,1.35006,1.348816,1.35006,loss,-1.0,-54.0,1.35006,1.34952,0.9818
XAGUSD,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 00:45:00,2026-01-23 01:00:00,BUY,96.963,96.691,97.317783,97.317783,win,1.3043,1773.91,96.963,96.691,0.8316
BTCUSD,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 01:00:00,2026-01-23 01:45:00,BUY,89552.73,89346.74,89821.412609,89821.412609,win,1.3043,268.68,89552.73,89346.74,0.9852
EURGBP,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 01:00:00,2026-01-23 03:15:00,SELL,0.87038,0.87062,0.870067,0.87062,loss,-1.0,-24.0,0.87062,0.87038,1.2086
NZDUSD,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 01:15:00,2026-01-23 02:30:00,BUY,0.59172,0.59112,0.592503,0.59112,loss,-1.0,-60.0,0.59172,0.59112,1.4237
USDCAD,30,1.3043478260869565,2026-01,2026-01-22,2026-01-23 01:15:00,2026-01-23 02:00:00,SELL,1.3784,1.3792,1.377357,1.3792,loss,-1.0,-80.0,1.3792,1.3784,3.2277
BTCUSD,30,1.3043478260869565,2026-01,2026-01-23,2026-01-24 00:30:00,2026-01-24 02:00:00,SELL,89337.54,89522.84,89095.844348,89522.84,loss,-1.0,-185.3,89522.84,89337.54,0.8139
BTCUSD,30,1.3043478260869565,2026-01,2026-01-24,2026-01-25 00:45:00,2026-01-25 01:30:00,BUY,89166.17,89031.88,89341.33087,89031.88,loss,-1.0,-134.29,89166.17,89031.88,1.4606
AUDUSD,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:30:00,2026-01-26 02:30:00,BUY,0.69155,0.69059,0.692802,0.692802,win,1.3043,125.22,0.69155,0.69059,1.1247
BTCUSD,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:30:00,2026-01-26 01:00:00,SELL,86545.13,87086.67,85838.773478,87086.67,loss,-1.0,-541.54,87086.67,86545.13,1.4434
EURGBP,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:30:00,2026-01-26 01:00:00,BUY,0.8683,0.86776,0.869004,0.86776,loss,-1.0,-54.0,0.8683,0.86776,0.7722
EURJPY,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:30:00,2026-01-26 01:45:00,SELL,183.663,184.081,183.117783,183.117783,win,1.3043,54521.74,184.081,183.663,1.5614
GBPJPY,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:30:00,2026-01-26 02:00:00,SELL,211.541,212.067,210.854913,210.854913,win,1.3043,68608.7,212.067,211.541,1.6797
NZDUSD,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:30:00,2026-01-26 02:30:00,BUY,0.59605,0.59526,0.59708,0.59708,win,1.3043,103.04,0.59605,0.59526,1.3357
USDCAD,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:30:00,2026-01-26 01:45:00,SELL,1.36939,1.37056,1.367864,1.367864,win,1.3043,152.61,1.37056,1.36939,1.4206
USDCHF,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:30:00,2026-01-26 07:00:00,SELL,0.77788,0.7793,0.776028,0.77749,timeout,0.2746,39.0,0.7793,0.77788,0.7978
USDJPY,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:30:00,2026-01-26 01:45:00,SELL,154.933,155.344,154.396913,154.396913,win,1.3043,53608.7,155.344,154.933,1.2311
XAGUSD,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:30:00,2026-01-26 01:15:00,BUY,106.137,104.615,108.122217,108.122217,win,1.3043,9926.09,106.137,104.615,2.579
XAUUSD,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:30:00,2026-01-26 01:00:00,BUY,5043.899,5030.511,5061.361609,5030.511,loss,-1.0,-1338.8,5043.899,5030.511,1.141
EURUSD,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:45:00,2026-01-26 07:00:00,BUY,1.186,1.18442,1.188061,1.18543,timeout,-0.3608,-57.0,1.186,1.18442,1.0691
GBPUSD,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 00:45:00,2026-01-26 07:00:00,BUY,1.36642,1.36429,1.369198,1.36618,timeout,-0.1127,-24.0,1.36642,1.36429,1.8814
US30,30,1.3043478260869565,2026-01,2026-01-25,2026-01-26 01:00:00,2026-01-26 07:00:00,BUY,49063.7,48968.5,49187.873913,49075.7,timeout,0.1261,12.0,49063.7,48968.5,1.3076
AUDUSD,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:30:00,2026-01-27 00:45:00,SELL,0.69124,0.69161,0.690757,0.690757,win,1.3043,48.26,0.69161,0.69124,1.4758
EURGBP,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:30:00,2026-01-27 02:00:00,BUY,0.86859,0.86819,0.869112,0.86819,loss,-1.0,-40.0,0.86859,0.86819,1.9512
EURUSD,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:30:00,2026-01-27 02:30:00,BUY,1.18823,1.18722,1.189547,1.189547,win,1.3043,131.74,1.18823,1.18722,2.4421
GBPJPY,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:30:00,2026-01-27 02:15:00,SELL,210.845,211.188,210.397609,211.188,loss,-1.0,-34300.0,211.188,210.845,2.6978
NZDUSD,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:30:00,2026-01-27 00:45:00,SELL,0.59661,0.59715,0.595906,0.595906,win,1.3043,70.43,0.59715,0.59661,2.2703
US30,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:30:00,2026-01-27 02:00:00,BUY,49291.7,49263.4,49328.613043,49328.613043,win,1.3043,36.91,49291.7,49263.4,0.5679
USDCAD,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:30:00,2026-01-27 02:15:00,BUY,1.37168,1.37123,1.372267,1.37123,loss,-1.0,-45.0,1.37168,1.37123,1.5181
XAUUSD,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:30:00,2026-01-27 00:45:00,SELL,5038.539,5054.001,5018.371174,5018.371174,win,1.3043,2016.78,5054.001,5038.539,0.6991
EURJPY,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:45:00,2026-01-27 02:15:00,SELL,183.099,183.365,182.752043,183.365,loss,-1.0,-26600.0,183.365,183.099,2.8958
GBPUSD,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:45:00,2026-01-27 01:45:00,SELL,1.36736,1.36814,1.366343,1.36814,loss,-1.0,-78.0,1.36814,1.36736,1.8322
XAGUSD,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 00:45:00,2026-01-27 01:00:00,SELL,106.182,107.731,104.161565,107.731,loss,-1.0,-7745.0,107.731,106.182,0.8049
BTCUSD,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 01:00:00,2026-01-27 01:30:00,SELL,88103.82,88375.01,87750.093913,88375.01,loss,-1.0,-271.19,88375.01,88103.82,1.205
USDCHF,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 01:00:00,2026-01-27 01:45:00,BUY,0.77738,0.77687,0.778045,0.77687,loss,-1.0,-51.0,0.77738,0.77687,2.0227
USDJPY,30,1.3043478260869565,2026-01,2026-01-26,2026-01-27 02:30:00,2026-01-27 03:30:00,SELL,154.119,154.451,153.685957,154.451,loss,-1.0,-33200.0,154.451,154.119,3.2368
AUDUSD,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 00:30:00,BUY,0.69987,0.69896,0.701057,0.701057,win,1.3043,118.7,0.69987,0.69896,1.1304
EURGBP,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 00:45:00,SELL,0.8691,0.86947,0.868617,0.86947,loss,-1.0,-37.0,0.86947,0.8691,0.7275
EURUSD,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 01:00:00,BUY,1.20226,1.20076,1.204217,1.20076,loss,-1.0,-150.0,1.20226,1.20076,0.8111
GBPUSD,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 00:45:00,BUY,1.38266,1.38136,1.384356,1.38136,loss,-1.0,-130.0,1.38266,1.38136,0.7392
NZDUSD,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 00:30:00,BUY,0.6029,0.60232,0.603657,0.603657,win,1.3043,75.65,0.6029,0.60232,0.7589
US30,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 04:15:00,BUY,49049.5,49019.2,49089.021739,49019.2,loss,-1.0,-30.3,49049.5,49019.2,0.9481
BTCUSD,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:45:00,2026-01-28 02:30:00,BUY,89300.65,89026.62,89658.080435,89026.62,loss,-1.0,-274.03,89300.65,89026.62,1.0302
EURJPY,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:45:00,2026-01-28 01:00:00,SELL,183.202,183.463,182.861565,183.463,loss,-1.0,-26100.0,183.463,183.202,1.1682
GBPJPY,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:45:00,2026-01-28 01:00:00,SELL,210.734,211.027,210.351826,211.027,loss,-1.0,-29300.0,211.027,210.734,1.2237
USDCAD,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:45:00,2026-01-28 04:45:00,BUY,1.36037,1.35917,1.361935,1.35917,loss,-1.0,-120.0,1.36037,1.35917,1.0402
XAGUSD,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:45:00,2026-01-28 01:00:00,BUY,112.868,111.739,114.340609,114.340609,win,1.3043,7363.04,112.868,111.739,0.9865
XAUUSD,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 00:45:00,2026-01-28 01:00:00,BUY,5173.15,5157.059,5194.138261,5194.138261,win,1.3043,2098.83,5173.15,5157.059,0.9216
USDCHF,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 01:30:00,BUY,0.76399,0.76284,0.76549,0.76549,win,1.3043,150.0,0.76399,0.76284,1.0012
USDJPY,30,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 07:00:00,BUY,152.712,152.431,153.078522,152.431,loss,-1.0,-28100.0,152.712,152.431,1.3679
AUDUSD,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,BUY,0.70472,0.70309,0.706846,0.70309,loss,-1.0,-163.0,0.70472,0.70309,2.4046
BTCUSD,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 02:00:00,SELL,88855.28,89219.99,88379.571304,88379.571304,win,1.3043,475.71,89219.99,88855.28,1.5083
EURGBP,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:45:00,SELL,0.86627,0.86661,0.865827,0.86661,loss,-1.0,-34.0,0.86661,0.86627,1.0993
EURJPY,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 04:15:00,SELL,183.205,183.435,182.905,183.435,loss,-1.0,-23000.0,183.435,183.205,1.9852
EURUSD,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,BUY,1.19826,1.19685,1.200099,1.19685,loss,-1.0,-141.0,1.19826,1.19685,1.9939
GBPJPY,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 04:15:00,SELL,211.428,211.707,211.064087,211.707,loss,-1.0,-27900.0,211.707,211.428,1.7763
GBPUSD,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,BUY,1.38279,1.38135,1.384668,1.38135,loss,-1.0,-144.0,1.38279,1.38135,1.7275
NZDUSD,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,BUY,0.60652,0.60512,0.608346,0.60512,loss,-1.0,-140.0,0.60652,0.60512,2.7034
USDCAD,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,SELL,1.35326,1.35461,1.351499,1.35461,loss,-1.0,-135.0,1.35461,1.35326,2.1023
USDCHF,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,SELL,0.76483,0.76604,0.763252,0.76604,loss,-1.0,-121.0,0.76604,0.76483,2.2289
USDJPY,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,SELL,152.903,153.207,152.506478,153.207,loss,-1.0,-30400.0,153.207,152.903,2.4334
XAGUSD,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 07:00:00,BUY,118.347,116.165,121.193087,118.388,timeout,0.0188,205.0,118.347,116.165,1.6884
XAUUSD,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,BUY,5513.652,5450.222,5596.386783,5450.222,loss,-1.0,-6343.0,5513.652,5450.222,1.895
US30,30,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 05:30:00,BUY,48932.5,48866.1,49019.108696,49019.108696,win,1.3043,86.61,48932.5,48866.1,0.6605
AUDUSD,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 01:45:00,SELL,0.70332,0.70525,0.700803,0.700803,win,1.3043,251.74,0.70525,0.70332,3.9677
BTCUSD,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 01:15:00,SELL,84168.03,84603.98,83599.399565,83599.399565,win,1.3043,568.63,84603.98,84168.03,2.0021
EURUSD,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 07:00:00,SELL,1.19375,1.19729,1.189133,1.1918,timeout,0.5508,195.0,1.19729,1.19375,7.8667
GBPJPY,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 01:45:00,BUY,211.614,211.408,211.882696,211.408,loss,-1.0,-20600.0,211.614,211.408,1.4866
GBPUSD,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 02:00:00,SELL,1.37885,1.38138,1.37555,1.37555,win,1.3043,330.0,1.38138,1.37885,3.9095
NZDUSD,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 02:00:00,SELL,0.60636,0.60791,0.604338,0.604338,win,1.3043,202.17,0.60791,0.60636,3.5227
US30,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 00:45:00,BUY,48992.5,48934.0,49068.804348,48934.0,loss,-1.0,-58.5,48992.5,48934.0,0.8295
USDCAD,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 02:00:00,BUY,1.35039,1.34837,1.353025,1.353025,win,1.3043,263.48,1.35039,1.34837,2.6258
USDCHF,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 02:15:00,BUY,0.76621,0.76382,0.769327,0.769327,win,1.3043,311.74,0.76621,0.76382,4.899
USDJPY,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 02:00:00,BUY,153.432,153.077,153.895043,153.895043,win,1.3043,46304.35,153.432,153.077,3.0067
XAGUSD,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,SELL,117.458,118.469,116.139304,116.139304,win,1.3043,6593.48,118.469,117.458,0.6781
XAUUSD,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,SELL,5418.943,5450.917,5377.237783,5377.237783,win,1.3043,4170.52,5450.917,5418.943,0.8812
EURGBP,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:15:00,2026-01-30 03:45:00,SELL,0.8656,0.8667,0.864165,0.8667,loss,-1.0,-110.0,0.8667,0.8656,6.0156
EURJPY,30,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:15:00,2026-01-30 02:15:00,BUY,183.365,183.055,183.769348,183.055,loss,-1.0,-31000.0,183.365,183.055,2.9726
BTCUSD,30,1.3043478260869565,2026-01,2026-01-30,2026-01-31 00:30:00,2026-01-31 00:45:00,BUY,84123.39,83961.85,84334.094348,83961.85,loss,-1.0,-161.54,84123.39,83961.85,0.5042
BTCUSD,30,1.3043478260869565,2026-02,2026-01-31,2026-02-01 01:00:00,2026-02-01 07:00:00,SELL,78535.56,79349.55,77473.833913,78045.73,timeout,0.6018,489.83,79349.55,78535.56,1.6808
AUDUSD,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:30:00,2026-02-02 01:00:00,BUY,0.69698,0.69434,0.700423,0.69434,loss,-1.0,-264.0,0.69698,0.69434,2.5846
BTCUSD,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:30:00,2026-02-02 02:45:00,BUY,78023.07,76532.57,79967.200435,76532.57,loss,-1.0,-1490.5,78023.07,76532.57,1.9813
EURGBP,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:30:00,2026-02-02 01:00:00,SELL,0.86604,0.86652,0.865414,0.86652,loss,-1.0,-48.0,0.86652,0.86604,1.0
EURJPY,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:30:00,2026-02-02 04:00:00,BUY,184.024,183.685,184.466174,183.685,loss,-1.0,-33900.0,184.024,183.685,2.5138
GBPJPY,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:30:00,2026-02-02 03:45:00,BUY,212.408,212.045,212.881478,212.045,loss,-1.0,-36300.0,212.408,212.045,2.2799
US30,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:30:00,2026-02-02 01:00:00,BUY,48922.4,48834.2,49037.443478,48834.2,loss,-1.0,-88.2,48922.4,48834.2,1.0637
USDJPY,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 00:45:00,2026-02-02 04:00:00,BUY,155.221,154.819,155.745348,154.819,loss,-1.0,-40200.0,155.221,154.819,2.3037
USDCAD,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 05:45:00,BUY,1.3638,1.3613,1.367061,1.367061,win,1.3043,326.09,1.3638,1.3613,1.8286
XAGUSD,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 05:45:00,SELL,81.466,87.939,73.022957,73.022957,win,1.3043,42215.22,87.939,81.466,2.665
XAUUSD,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 05:45:00,SELL,4740.112,4884.887,4551.275043,4551.275043,win,1.3043,18883.7,4884.887,4740.112,2.4866
EURUSD,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 02:00:00,2026-02-02 05:45:00,BUY,1.18744,1.18458,1.19117,1.18458,loss,-1.0,-286.0,1.18744,1.18458,4.2869
USDCHF,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 04:00:00,2026-02-02 07:00:00,SELL,0.7717,0.77367,0.76913,0.773,timeout,-0.6599,-130.0,0.77367,0.7717,2.4669
GBPUSD,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 05:15:00,2026-02-02 07:00:00,SELL,1.3676,1.37054,1.363765,1.36788,timeout,-0.0952,-28.0,1.37054,1.3676,2.4991
NZDUSD,30,1.3043478260869565,2026-02,2026-02-01,2026-02-02 05:15:00,2026-02-02 07:00:00,SELL,0.60076,0.60329,0.59746,0.59982,timeout,0.3715,94.0,0.60329,0.60076,2.8541
AUDUSD,30,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:30:00,2026-02-03 03:30:00,BUY,0.69673,0.69559,0.698217,0.698217,win,1.3043,148.7,0.69673,0.69559,3.2177
BTCUSD,30,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:30:00,2026-02-03 02:30:00,BUY,78869.68,78335.44,79566.514783,78335.44,loss,-1.0,-534.24,78869.68,78335.44,1.9185
EURJPY,30,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:30:00,2026-02-03 07:00:00,BUY,183.607,183.423,183.847,183.702,timeout,0.5163,9500.0,183.607,183.423,2.2284
EURUSD,30,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:30:00,2026-02-03 04:15:00,BUY,1.18054,1.17977,1.181544,1.181544,win,1.3043,100.43,1.18054,1.17977,1.8618
GBPJPY,30,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:30:00,2026-02-03 02:15:00,BUY,212.736,212.536,212.99687,212.536,loss,-1.0,-20000.0,212.736,212.536,2.2599
GBPUSD,30,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:30:00,2026-02-03 03:30:00,BUY,1.3678,1.36704,1.368791,1.368791,win,1.3043,99.13,1.3678,1.36704,1.7733
NZDUSD,30,1.3043478260869565,2026-02,2026-02-02,2026-02-03 00:30:00,2026-02-03 02:30:00,BUY,0.60186,0.60107,0.60289,0.60107,loss,-1.0,-79.0,0.60186,0.60107,2.0947
