symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,pnl,range_high,range_low,range_atr
EURUSD,60,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 02:00:00,SELL,1.20076,1.20234,1.198699,1.198699,win,1.3043,206.09,1.20234,1.20076,0.8544
GBPJPY,60,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 04:45:00,BUY,211.027,210.605,211.577435,210.605,loss,-1.0,-42200.0,211.027,210.605,1.7625
GBPUSD,60,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 05:00:00,SELL,1.38135,1.38308,1.379093,1.379093,win,1.3043,225.65,1.38308,1.38135,0.9838
NZDUSD,60,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 07:00:00,SELL,0.60212,0.60369,0.600072,0.60369,loss,-1.0,-157.0,0.60369,0.60212,2.0542
USDCAD,60,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 04:45:00,BUY,1.36054,1.35917,1.362327,1.35917,loss,-1.0,-137.0,1.36054,1.35917,1.1876
USDCHF,60,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 01:30:00,BUY,0.76399,0.76284,0.76549,0.76549,win,1.3043,150.0,0.76399,0.76284,1.0012
USDJPY,60,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 07:00:00,BUY,152.712,152.431,153.078522,152.431,loss,-1.0,-28100.0,152.712,152.431,1.3679
XAGUSD,60,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 07:00:00,BUY,113.953,111.739,116.840826,115.006,timeout,0.4756,5265.0,113.953,111.739,1.9346
XAUUSD,60,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:00:00,2026-01-28 01:30:00,BUY,5180.1,5157.059,5210.153478,5210.153478,win,1.3043,3005.35,5180.1,5157.059,1.3197
AUDUSD,60,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:15:00,2026-01-28 07:00:00,SELL,0.69896,0.7022,0.694734,0.70166,timeout,-0.8333,-270.0,0.7022,0.69896,4.0248
EURGBP,60,1.3043478260869565,2026-01,2026-01-27,2026-01-28 01:15:00,2026-01-28 04:45:00,SELL,0.86908,0.86961,0.868389,0.86961,loss,-1.0,-53.0,0.86961,0.86908,1.0421
US30,60,1.3043478260869565,2026-01,2026-01-27,2026-01-28 04:15:00,2026-01-28 06:00:00,SELL,49019.2,49076.5,48944.46087,49076.5,loss,-1.0,-57.3,49076.5,49019.2,1.793
AUDUSD,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 02:45:00,SELL,0.70309,0.70482,0.700833,0.70482,loss,-1.0,-173.0,0.70482,0.70309,2.5522
EURUSD,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 03:45:00,SELL,1.19685,1.19848,1.194724,1.19848,loss,-1.0,-163.0,1.19848,1.19685,2.3051
GBPUSD,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 04:00:00,SELL,1.38135,1.38346,1.378598,1.38346,loss,-1.0,-211.0,1.38346,1.38135,2.5313
NZDUSD,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 03:00:00,SELL,0.60512,0.60673,0.60302,0.60673,loss,-1.0,-161.0,0.60673,0.60512,3.109
US30,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 05:30:00,BUY,48932.5,48866.1,49019.108696,49019.108696,win,1.3043,86.61,48932.5,48866.1,0.6605
USDCAD,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 03:00:00,BUY,1.35461,1.35305,1.356645,1.35305,loss,-1.0,-156.0,1.35461,1.35305,2.4294
USDCHF,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 02:00:00,BUY,0.76604,0.76463,0.767879,0.767879,win,1.3043,183.91,0.76604,0.76463,2.5974
USDJPY,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 07:00:00,BUY,153.207,152.762,153.787435,153.06,timeout,-0.3303,-14700.0,153.207,152.762,3.562
XAUUSD,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:00:00,2026-01-29 01:30:00,SELL,5450.222,5527.276,5349.716783,5527.276,loss,-1.0,-7705.4,5527.276,5450.222,2.302
BTCUSD,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:15:00,2026-01-29 02:30:00,SELL,88761.77,89219.99,88164.091739,88164.091739,win,1.3043,597.68,89219.99,88761.77,1.895
XAGUSD,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:30:00,2026-01-29 07:00:00,BUY,118.439,116.165,121.405087,118.388,timeout,-0.0224,-255.0,118.439,116.165,1.7596
EURGBP,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 01:45:00,2026-01-29 05:00:00,BUY,0.86661,0.86607,0.867314,0.86607,loss,-1.0,-54.0,0.86661,0.86607,1.746
GBPJPY,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 02:30:00,2026-01-29 04:15:00,SELL,211.329,211.707,210.835957,211.707,loss,-1.0,-37800.0,211.707,211.329,2.4065
EURJPY,60,1.3043478260869565,2026-01,2026-01-28,2026-01-29 04:15:00,2026-01-29 07:00:00,BUY,183.435,183.079,183.899348,183.443,timeout,0.0225,800.0,183.435,183.079,3.0727
AUDUSD,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:00:00,2026-01-30 02:15:00,SELL,0.70251,0.70525,0.698936,0.698936,win,1.3043,357.39,0.70525,0.70251,5.6329
BTCUSD,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:00:00,2026-01-30 01:30:00,SELL,84006.45,84603.98,83227.063043,83227.063043,win,1.3043,779.39,84603.98,84006.45,2.7442
EURUSD,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:00:00,2026-01-30 07:00:00,SELL,1.19298,1.19729,1.187358,1.1918,timeout,0.2738,118.0,1.19729,1.19298,9.5778
GBPJPY,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:00:00,2026-01-30 01:45:00,BUY,211.627,211.408,211.912652,211.408,loss,-1.0,-21900.0,211.627,211.408,1.5804
GBPUSD,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:00:00,2026-01-30 07:00:00,SELL,1.37736,1.38138,1.372117,1.37509,timeout,0.5647,227.0,1.38138,1.37736,6.2119
NZDUSD,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:00:00,2026-01-30 07:00:00,SELL,0.60537,0.60791,0.602057,0.60407,timeout,0.5118,130.0,0.60791,0.60537,5.7727
US30,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:00:00,2026-01-30 01:30:00,SELL,48924.2,49009.8,48812.547826,48812.547826,win,1.3043,111.65,49009.8,48924.2,1.2138
USDCAD,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:00:00,2026-01-30 07:00:00,BUY,1.35149,1.34837,1.35556,1.35214,timeout,0.2083,65.0,1.35149,1.34837,4.0557
USDCHF,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:00:00,2026-01-30 07:00:00,BUY,0.76717,0.76382,0.77154,0.76822,timeout,0.3134,105.0,0.76717,0.76382,6.8668
USDJPY,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:00:00,2026-01-30 07:00:00,BUY,153.647,153.077,154.390478,154.022,timeout,0.6579,37500.0,153.647,153.077,4.8276
XAGUSD,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:00:00,2026-01-30 01:00:00,SELL,116.581,118.469,114.118391,114.118391,win,1.3043,12313.04,118.469,116.581,1.2663
XAUUSD,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:00:00,2026-01-30 01:00:00,SELL,5389.899,5450.917,5310.310304,5310.310304,win,1.3043,7958.87,5450.917,5389.899,1.6816
EURGBP,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:15:00,2026-01-30 03:45:00,SELL,0.8656,0.8667,0.864165,0.8667,loss,-1.0,-110.0,0.8667,0.8656,6.0156
EURJPY,60,1.3043478260869565,2026-01,2026-01-29,2026-01-30 01:15:00,2026-01-30 02:15:00,BUY,183.365,183.055,183.769348,183.055,loss,-1.0,-31000.0,183.365,183.055,2.9726
BTCUSD,60,1.3043478260869565,2026-01,2026-01-30,2026-01-31 01:30:00,2026-01-31 06:15:00,SELL,83864.78,84148.18,83495.127826,83495.127826,win,1.3043,369.65,84148.18,83864.78,0.8846
BTCUSD,60,1.3043478260869565,2026-02,2026-01-31,2026-02-01 01:00:00,2026-02-01 07:00:00,SELL,78535.56,79349.55,77473.833913,78045.73,timeout,0.6018,489.83,79349.55,78535.56,1.6808
AUDUSD,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 06:15:00,SELL,0.69434,0.69703,0.690831,0.690831,win,1.3043,350.87,0.69703,0.69434,2.6336
EURGBP,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 03:00:00,BUY,0.86652,0.86603,0.867159,0.867159,win,1.3043,63.91,0.86652,0.86603,1.0208
EURJPY,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 04:00:00,BUY,184.201,183.685,184.874043,183.685,loss,-1.0,-51600.0,184.201,183.685,3.8263
GBPJPY,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 03:45:00,BUY,212.674,212.045,213.494435,212.045,loss,-1.0,-62900.0,212.674,212.045,3.9507
US30,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 02:45:00,SELL,48834.2,48954.5,48677.286957,48677.286957,win,1.3043,156.91,48954.5,48834.2,1.4508
USDCAD,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 05:45:00,BUY,1.3638,1.3613,1.367061,1.367061,win,1.3043,326.09,1.3638,1.3613,1.8286
USDJPY,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 04:00:00,BUY,155.267,154.819,155.851348,154.819,loss,-1.0,-44800.0,155.267,154.819,2.5673
XAGUSD,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 05:45:00,SELL,81.466,87.939,73.022957,73.022957,win,1.3043,42215.22,87.939,81.466,2.665
XAUUSD,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 01:00:00,2026-02-02 05:45:00,SELL,4740.112,4884.887,4551.275043,4551.275043,win,1.3043,18883.7,4884.887,4740.112,2.4866
EURUSD,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 02:00:00,2026-02-02 05:45:00,BUY,1.18744,1.18458,1.19117,1.18458,loss,-1.0,-286.0,1.18744,1.18458,4.2869
BTCUSD,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 02:45:00,2026-02-02 07:00:00,SELL,76532.57,78077.83,74517.013478,76449.88,timeout,0.0535,82.69,78077.83,76532.57,2.054
USDCHF,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 04:00:00,2026-02-02 07:00:00,SELL,0.7717,0.77367,0.76913,0.773,timeout,-0.6599,-130.0,0.77367,0.7717,2.4669
GBPUSD,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 05:15:00,2026-02-02 07:00:00,SELL,1.3676,1.37054,1.363765,1.36788,timeout,-0.0952,-28.0,1.37054,1.3676,2.4991
NZDUSD,60,1.3043478260869565,2026-02,2026-02-01,2026-02-02 05:15:00,2026-02-02 07:00:00,SELL,0.60076,0.60329,0.59746,0.59982,timeout,0.3715,94.0,0.60329,0.60076,2.8541
AUDUSD,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 01:00:00,2026-02-03 03:30:00,BUY,0.69696,0.69559,0.698747,0.698747,win,1.3043,178.7,0.69696,0.69559,3.8669
BTCUSD,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 01:00:00,2026-02-03 02:30:00,BUY,79043.17,78335.44,79966.296087,78335.44,loss,-1.0,-707.73,79043.17,78335.44,2.5416
EURUSD,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 01:00:00,2026-02-03 07:00:00,BUY,1.18066,1.17977,1.181821,1.181821,win,1.3043,116.09,1.18066,1.17977,2.152
GBPJPY,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 01:00:00,2026-02-03 02:15:00,BUY,212.794,212.536,213.130522,212.536,loss,-1.0,-25800.0,212.794,212.536,2.9153
GBPUSD,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 01:00:00,2026-02-03 04:15:00,BUY,1.36802,1.36704,1.369298,1.369298,win,1.3043,127.83,1.36802,1.36704,2.2867
USDCAD,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 01:00:00,2026-02-03 02:15:00,SELL,1.36625,1.36728,1.364907,1.36728,loss,-1.0,-103.0,1.36728,1.36625,2.278
USDCHF,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 01:00:00,2026-02-03 07:00:00,SELL,0.77832,0.77908,0.777329,0.77764,timeout,0.8947,68.0,0.77908,0.77832,2.8602
EURJPY,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 01:15:00,2026-02-03 07:00:00,BUY,183.658,183.423,183.964522,183.702,timeout,0.1872,4400.0,183.658,183.423,2.846
NZDUSD,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 01:15:00,2026-02-03 02:30:00,BUY,0.60206,0.60107,0.603351,0.60107,loss,-1.0,-99.0,0.60206,0.60107,2.625
XAGUSD,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 01:15:00,2026-02-03 02:30:00,BUY,84.08,81.677,87.214348,81.677,loss,-1.0,-12015.0,84.08,81.677,1.955
XAUUSD,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 01:15:00,2026-02-03 02:15:00,BUY,4831.097,4766.243,4915.689174,4766.243,loss,-1.0,-6485.4,4831.097,4766.243,1.6863
EURGBP,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 01:45:00,2026-02-03 03:30:00,BUY,0.86312,0.86284,0.863485,0.86284,loss,-1.0,-28.0,0.86312,0.86284,1.4465
US30,60,1.3043478260869565,2026-02,2026-02-02,2026-02-03 04:45:00,2026-02-03 07:00:00,BUY,49488.7,49425.2,49571.526087,49488.4,timeout,-0.0047,-0.3,49488.7,49425.2,1.2704
BTCUSD,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 07:00:00,BUY,76172.1,75351.2,77242.83913,76507.36,timeout,0.4084,335.26,76172.1,75351.2,1.7517
EURGBP,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 07:00:00,BUY,0.86283,0.86237,0.86343,0.86251,timeout,-0.6957,-32.0,0.86283,0.86237,2.2361
EURJPY,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 02:45:00,BUY,184.339,184.027,184.745957,184.745957,win,1.3043,40695.65,184.339,184.027,4.2244
EURUSD,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 01:45:00,BUY,1.18173,1.18084,1.182891,1.182891,win,1.3043,116.09,1.18173,1.18084,2.0906
GBPJPY,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 02:00:00,BUY,213.663,213.351,214.069957,214.069957,win,1.3043,40695.65,213.663,213.351,3.2165
GBPUSD,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 01:15:00,BUY,1.36976,1.36906,1.370673,1.370673,win,1.3043,91.3,1.36976,1.36906,1.3706
NZDUSD,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 01:15:00,SELL,0.60345,0.60434,0.602289,0.60434,loss,-1.0,-89.0,0.60434,0.60345,1.7022
USDCHF,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 01:15:00,BUY,0.77631,0.7757,0.777106,0.7757,loss,-1.0,-61.0,0.77631,0.7757,2.0578
USDJPY,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 03:15:00,BUY,156.035,155.801,156.340217,156.340217,win,1.3043,30521.74,156.035,155.801,3.6768
XAGUSD,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 02:00:00,BUY,86.121,84.511,88.221,88.221,win,1.3043,10500.0,86.121,84.511,1.4522
XAUUSD,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:00:00,2026-02-04 07:00:00,BUY,5016.197,4945.691,5108.161348,5063.295,timeout,0.668,4709.8,5016.197,4945.691,2.7273
AUDUSD,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:15:00,2026-02-04 02:45:00,BUY,0.70251,0.70156,0.703749,0.70156,loss,-1.0,-95.0,0.70251,0.70156,2.0213
US30,60,1.3043478260869565,2026-02,2026-02-03,2026-02-04 01:30:00,2026-02-04 02:00:00,SELL,49290.4,49333.2,49234.573913,49333.2,loss,-1.0,-42.8,49333.2,49290.4,0.627
AUDUSD,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 01:00:00,2026-02-05 02:00:00,BUY,0.70064,0.69929,0.702401,0.69929,loss,-1.0,-135.0,0.70064,0.69929,3.8889
BTCUSD,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 01:00:00,2026-02-05 01:15:00,BUY,73143.28,72572.49,73887.788696,72572.49,loss,-1.0,-570.79,73143.28,72572.49,0.9391
EURUSD,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 01:00:00,2026-02-05 02:00:00,BUY,1.18045,1.17992,1.181141,1.17992,loss,-1.0,-53.0,1.18045,1.17992,1.6272
GBPUSD,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 01:00:00,2026-02-05 02:00:00,BUY,1.36519,1.36437,1.36626,1.36437,loss,-1.0,-82.0,1.36519,1.36437,1.7743
NZDUSD,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 01:00:00,2026-02-05 02:00:00,BUY,0.60065,0.5996,0.60202,0.5996,loss,-1.0,-105.0,0.60065,0.5996,3.9305
US30,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 01:00:00,2026-02-05 02:45:00,BUY,49534.7,49463.2,49627.96087,49463.2,loss,-1.0,-71.5,49534.7,49463.2,0.8939
USDCHF,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 01:00:00,2026-02-05 02:00:00,SELL,0.77685,0.77737,0.776172,0.77737,loss,-1.0,-52.0,0.77737,0.77685,2.0623
XAGUSD,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 01:00:00,2026-02-05 01:45:00,SELL,88.82,90.398,86.761739,86.761739,win,1.3043,10291.3,90.398,88.82,1.9509
XAUUSD,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 01:00:00,2026-02-05 01:15:00,SELL,4996.77,5020.458,4965.872609,4965.872609,win,1.3043,3089.74,5020.458,4996.77,1.1432
EURGBP,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 01:15:00,2026-02-05 02:15:00,BUY,0.8648,0.86451,0.865178,0.865178,win,1.3043,37.83,0.8648,0.86451,1.4448
EURJPY,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 01:15:00,2026-02-05 02:15:00,BUY,185.231,184.96,185.584478,184.96,loss,-1.0,-27100.0,185.231,184.96,3.5591
USDCAD,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 02:00:00,2026-02-05 02:45:00,BUY,1.36704,1.36598,1.368423,1.368423,win,1.3043,138.26,1.36704,1.36598,2.1507
GBPJPY,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 02:15:00,2026-02-05 03:30:00,SELL,213.919,214.232,213.510739,213.510739,win,1.3043,40826.09,214.232,213.919,2.5746
USDJPY,60,1.3043478260869565,2026-02,2026-02-04,2026-02-05 03:30:00,2026-02-05 05:45:00,SELL,156.703,156.985,156.335174,156.985,loss,-1.0,-28200.0,156.985,156.703,3.622
AUDUSD,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:00:00,2026-02-06 05:45:00,BUY,0.6922,0.68968,0.695487,0.695487,win,1.3043,328.7,0.6922,0.68968,4.5581
BTCUSD,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:00:00,2026-02-06 07:00:00,BUY,63752.67,59779.75,68934.739565,64955.26,timeout,0.3027,1202.59,63752.67,59779.75,3.5495
EURJPY,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:00:00,2026-02-06 06:15:00,BUY,184.666,184.349,185.079478,185.079478,win,1.3043,41347.83,184.666,184.349,2.9371
EURUSD,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:00:00,2026-02-06 07:00:00,BUY,1.17827,1.17655,1.180513,1.17916,timeout,0.5174,89.0,1.17827,1.17655,3.8901
GBPJPY,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:00:00,2026-02-06 05:45:00,BUY,212.076,211.593,212.706,212.706,win,1.3043,63000.0,212.076,211.593,3.673
GBPUSD,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:00:00,2026-02-06 05:00:00,BUY,1.35304,1.3508,1.355962,1.355962,win,1.3043,292.17,1.35304,1.3508,3.7467
NZDUSD,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:00:00,2026-02-06 04:30:00,BUY,0.5945,0.59276,0.59677,0.59677,win,1.3043,226.96,0.5945,0.59276,4.06
US30,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:00:00,2026-02-06 07:00:00,BUY,48801.7,48644.2,49007.134783,48875.6,timeout,0.4692,73.9,48801.7,48644.2,1.9051
USDCAD,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:00:00,2026-02-06 07:00:00,SELL,1.37046,1.37238,1.367956,1.36938,timeout,0.5625,108.0,1.37238,1.37046,3.6522
USDCHF,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:00:00,2026-02-06 07:00:00,SELL,0.77721,0.77812,0.776023,0.77664,timeout,0.6264,57.0,0.77812,0.77721,2.7756
XAGUSD,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:00:00,2026-02-06 07:00:00,BUY,70.153,64.045,78.119957,72.162,timeout,0.3289,10045.0,70.153,64.045,4.612
USDJPY,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:15:00,2026-02-06 06:00:00,SELL,156.588,156.832,156.269739,156.832,loss,-1.0,-24400.0,156.832,156.588,2.5801
EURGBP,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:30:00,2026-02-06 05:30:00,SELL,0.87059,0.8713,0.869664,0.869664,win,1.3043,92.61,0.8713,0.87059,3.1961
XAUUSD,60,1.3043478260869565,2026-02,2026-02-05,2026-02-06 01:45:00,2026-02-06 07:00:00,BUY,4764.497,4655.157,4907.114391,4849.339,timeout,0.7759,8484.2,4764.497,4655.157,4.1648
BTCUSD,60,1.3043478260869565,2026-02,2026-02-06,2026-02-07 01:45:00,2026-02-07 06:45:00,BUY,70548.66,69661.59,71705.707826,69661.59,loss,-1.0,-887.07,70548.66,69661.59,1.7856
BTCUSD,60,1.3043478260869565,2026-02,2026-02-07,2026-02-08 01:45:00,2026-02-08 07:00:00,BUY,69386.86,68834.84,70106.886087,69323.36,timeout,-0.115,-63.5,69386.86,68834.84,2.1892
AUDUSD,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:00:00,2026-02-09 06:00:00,SELL,0.70221,0.70354,0.700475,0.70354,loss,-1.0,-133.0,0.70354,0.70221,2.6078
EURGBP,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:00:00,2026-02-09 02:30:00,BUY,0.86928,0.86867,0.870076,0.86867,loss,-1.0,-61.0,0.86928,0.86867,1.6911
EURJPY,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:00:00,2026-02-09 07:00:00,SELL,185.389,186.005,184.585522,185.526,timeout,-0.2224,-13700.0,186.005,185.389,3.9632
GBPJPY,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:00:00,2026-02-09 07:00:00,SELL,213.355,214.037,212.465435,212.895,timeout,0.6745,46000.0,214.037,213.355,3.6249
GBPUSD,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:00:00,2026-02-09 06:00:00,SELL,1.36054,1.36201,1.358623,1.36201,loss,-1.0,-147.0,1.36201,1.36054,1.7605
NZDUSD,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:00:00,2026-02-09 07:00:00,SELL,0.60178,0.60316,0.59998,0.60247,timeout,-0.5,-69.0,0.60316,0.60178,3.1829
US30,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:00:00,2026-02-09 07:00:00,SELL,50223.4,50281.6,50147.486957,50204.7,timeout,0.3213,18.7,50281.6,50223.4,1.0662
USDCHF,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:00:00,2026-02-09 02:00:00,SELL,0.77521,0.77597,0.774219,0.77597,loss,-1.0,-76.0,0.77597,0.77521,1.3071
XAGUSD,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:00:00,2026-02-09 01:15:00,BUY,80.011,78.966,81.374043,81.374043,win,1.3043,6815.22,80.011,78.966,1.6567
XAUUSD,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:00:00,2026-02-09 06:00:00,SELL,5011.735,5045.03,4968.306739,5045.03,loss,-1.0,-3329.5,5045.03,5011.735,2.0609
BTCUSD,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:15:00,2026-02-09 01:30:00,BUY,70725.7,70054.2,71601.569565,70054.2,loss,-1.0,-671.5,70725.7,70054.2,1.4526
USDJPY,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:15:00,2026-02-09 07:00:00,SELL,156.656,157.29,155.829043,156.516,timeout,0.2208,14000.0,157.29,156.656,3.6008
EURUSD,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 01:30:00,2026-02-09 02:00:00,BUY,1.18332,1.18236,1.184572,1.18236,loss,-1.0,-96.0,1.18332,1.18236,2.2178
USDCAD,60,1.3043478260869565,2026-02,2026-02-08,2026-02-09 02:00:00,2026-02-09 06:00:00,BUY,1.36627,1.36503,1.367887,1.36503,loss,-1.0,-124.0,1.36627,1.36503,1.6789
EURGBP,60,1.3043478260869565,2026-02,2026-02-09,2026-02-10 01:00:00,2026-02-10 03:45:00,SELL,0.8699,0.87031,0.869365,0.87031,loss,-1.0,-41.0,0.87031,0.8699,1.9862
EURJPY,60,1.3043478260869565,2026-02,2026-02-09,2026-02-10 01:00:00,2026-02-10 02:45:00,SELL,185.634,185.985,185.176174,185.176174,win,1.3043,45782.61,185.985,185.634,3.7171
GBPJPY,60,1.3043478260869565,2026-02,2026-02-09,2026-02-10 01:00:00,2026-02-10 02:30:00,SELL,213.367,213.713,212.915696,212.915696,win,1.3043,45130.43,213.713,213.367,2.6748
US30,60,1.3043478260869565,2026-02,2026-02-09,2026-02-10 01:00:00,2026-02-10 04:00:00,BUY,50142.7,50109.2,50186.395652,50186.395652,win,1.3043,43.7,50142.7,50109.2,1.052
USDJPY,60,1.3043478260869565,2026-02,2026-02-09,2026-02-10 01:00:00,2026-02-10 02:45:00,SELL,155.96,156.289,155.53087,155.53087,win,1.3043,42913.04,156.289,155.96,3.0934
